SU_100	SU_200	SU_300	SU_112	SU_212	SU_312	SU_130	SU_230	SU_330	SU_160	SU_260	SU_360	geneId
0.278051156813951	0.271652740188801	0.278750928872504	0.297882957898682	0.286804070361307	0.291696358907444	0.299964686169542	0.300165272753904	0.290706555488665	0.314383130834644	0.314314355511419	0.286728145642913	ENSG00000006652.15
0.261883965231836	0.266867422466525	0.281495751128776	0.295138976710409	0.292415655873079	0.320748821837875	0.281243217543081	0.288454178469198	0.307073474285839	0.293744002114385	0.306313980253724	0.31343558163171	ENSG00000006712.15
0.310759383486399	0.309233841062774	0.330609764419765	0.288946025598543	0.281917920517648	0.296604774827483	0.281800754284399	0.282450453111074	0.288932415557161	0.278014103511533	0.280519244688633	0.279915533372089	ENSG00000006831.10
0.26457039874009	0.274339831835094	0.264997579512841	0.313583676503878	0.313832508244227	0.309397603651847	0.289491141700594	0.284831329773502	0.305162535138684	0.289752127243125	0.291746768733387	0.307111388630534	ENSG00000007038.11
0.274314817988902	0.290481033006992	0.256987506387512	0.307390776444591	0.31198460240315	0.311871781233319	0.283185917645823	0.292205284710689	0.298674525870442	0.284827085322727	0.288546921574987	0.309028901922898	ENSG00000007264.15
0.275111982993298	0.271189073183695	0.25052289398867	0.314632119763985	0.303436172467097	0.314907850217132	0.308307721098102	0.299344967403236	0.306768264541616	0.286801954278589	0.275631006618657	0.300607564692494	ENSG00000007376.8
0.259576729236345	0.269010482703129	0.257167668007589	0.311978196946407	0.316001626871177	0.320184778938245	0.285484844608914	0.299968743607488	0.30283287299338	0.284184904738123	0.281653858267294	0.317579283222492	ENSG00000007520.4
0.333820068663192	0.336620889236115	0.326446138828402	0.304364691616142	0.299678761317777	0.311351939781952	0.294806711734833	0.283821976287208	0.268000866660125	0.233918848313815	0.261512901742236	0.239710450307842	ENSG00000007944.15
0.343849621280326	0.323748940992772	0.32603513161204	0.256501151801946	0.27815460602833	0.276340828971203	0.290205436746764	0.307680693528798	0.284301608442881	0.290750103892173	0.254595912350968	0.268714488124087	ENSG00000007968.7
0.256473851749106	0.266511871405375	0.264462025591318	0.303366539646037	0.311110180625598	0.311998896668176	0.295551814426174	0.292846098364468	0.311585768173602	0.288379174894906	0.30143817975204	0.303999735694179	ENSG00000008018.9
0.335727376660965	0.345699433533318	0.35613958975205	0.299781572555597	0.264862608371159	0.283020380328778	0.274554349182764	0.269772176055283	0.281190402340114	0.262848322452792	0.263796528040013	0.25639662936641	ENSG00000008083.14
0.335896746713335	0.388450208580293	0.411443878071087	0.250492899499465	0.212949686601464	0.276007864389136	0.254765577535326	0.228420782781886	0.295961352547838	0.266004127081409	0.27025251074891	0.26250577174716	ENSG00000008086.13
0.304768944564175	0.322960191456806	0.351923359221155	0.285696300381715	0.295204520920061	0.265748422554995	0.287354126679687	0.2960764447708	0.285956174259463	0.269532227127303	0.277436384332952	0.260666987075426	ENSG00000008294.21
0.32471811945535	0.367980284199183	0.299807211117769	0.289221164325805	0.286297584640707	0.268390043663084	0.287310171156539	0.291539282764708	0.259462214147267	0.293382772126444	0.276597550422562	0.254170126335369	ENSG00000008441.17
0.314915323609728	0.304295527949999	0.324469929698771	0.284050904179559	0.285996021609515	0.283752014839485	0.299873689195408	0.278014111516047	0.283755341356685	0.296154438205155	0.265515763778464	0.288884730702239	ENSG00000008838.20
0.31098067231164	0.311264541425925	0.344480892091227	0.274769266740562	0.253494924519109	0.281841457912022	0.289087661730522	0.314426998808872	0.290311197144916	0.293231786168999	0.258323072886744	0.281167364793211	ENSG00000008869.12
0.254018695572414	0.260187792210045	0.245397770076624	0.305075771174041	0.309975946383943	0.305612144295359	0.288156449310893	0.284931764750277	0.3105270973065	0.299206554143337	0.326681458841899	0.313064212932582	ENSG00000008988.10
0.310220864399643	0.318983025442032	0.320282798576334	0.275746864549668	0.272297059022614	0.290907364048515	0.285202707898315	0.291125965862969	0.289425266657831	0.292529186204618	0.282995181464745	0.280215504633286	ENSG00000009335.18
0.314387608628384	0.348062438861645	0.346064758884933	0.24972477712518	0.31955215604875	0.222918637429409	0.275171022166366	0.279050360634619	0.308811919480031	0.270337618465395	0.273731404855033	0.282835522418645	ENSG00000009413.16
0.462063539920352	0.364249903597788	0.403248892971677	0.166770069742053	0.218897121725185	0.185677134936358	0.279290373595501	0.237086650423849	0.302087160978143	0.255134946819584	0.231020834857937	0.278881112948318	ENSG00000009724.17
0.293899982607363	0.318813987195622	0.348513502710549	0.283383803344462	0.262259556395177	0.283600456821867	0.289556697076179	0.284762524614542	0.291018805796603	0.294804474832161	0.270660356245984	0.2846091250826	ENSG00000009954.11
0.254142123184763	0.268158985797919	0.269020332307356	0.311610761776621	0.311049877186168	0.317017262811849	0.287032018092865	0.30328762350164	0.304998958832145	0.292161941050014	0.290747390983531	0.298413816379868	ENSG00000010256.11
0.344514970436141	0.356829678998875	0.373939804640043	0.254793879008452	0.249125196351258	0.269145305144092	0.266192682331617	0.284350431866789	0.262364811920991	0.286146011035573	0.270396347577693	0.266330742871042	ENSG00000010818.10
0.271240094649293	0.281385398002076	0.26380093438139	0.307104654896951	0.313941045477017	0.308043428914871	0.296071705864525	0.289008080600851	0.299474997682834	0.2981047827121	0.283288951137581	0.2988000913155	ENSG00000011009.11
0.279227494803661	0.279665738884667	0.268308101859804	0.308512621988064	0.304080016790241	0.301267270217987	0.299917279299641	0.298742114420241	0.304602602793864	0.287239198893284	0.284831759128389	0.295106740259168	ENSG00000011028.14
0.257293139311136	0.276999505292481	0.193809586569937	0.299674254931395	0.296712636763625	0.318121482787539	0.311570813703907	0.272078299859613	0.25878781830363	0.327042449560629	0.327120807356792	0.3456263052172	ENSG00000011052.21
0.328820119410387	0.333795211779594	0.330311525458193	0.227602279426864	0.243971690344699	0.231796350159028	0.27213795586693	0.480657751883325	0.257535369942408	0.252328533817799	0.220532227999709	0.247598223333626	ENSG00000011114.15
0.29217755250015	0.259130960275085	0.27340968397597	0.312846955611804	0.32294195804823	0.311820482629829	0.291800923475243	0.270057499246193	0.287799083534702	0.297351813723804	0.294572125414299	0.29453789835406	ENSG00000011243.18
0.344046224012194	0.317535604551359	0.353965364079016	0.257213834111249	0.265749205921415	0.281997930038351	0.306982448673434	0.286317939442115	0.274554692061925	0.274790044772169	0.278806314333797	0.25478594572621	ENSG00000011258.16
0.278608383878121	0.267393560764413	0.270359056346192	0.301696642797038	0.292639421795857	0.297475308030473	0.305949244706061	0.290712140548196	0.305486961759441	0.305919521920744	0.300978594293999	0.293819179249474	ENSG00000011260.14
0.309159188470171	0.344119749386211	0.354242122059233	0.249637638033646	0.245856072084091	0.266572767448191	0.298282073226998	0.288630132837863	0.274224258090282	0.320271433706479	0.271402755951264	0.271499963135002	ENSG00000011405.13
0.262140781381688	0.253891329301506	0.271987353844636	0.306171776319133	0.306886739624468	0.296685013414277	0.29030039158714	0.305842341037137	0.308083553050792	0.300397917139273	0.300334323965491	0.305364762565493	ENSG00000011422.12
0.314692355762852	0.300699494689467	0.355276586422353	0.270711681079682	0.258634958374648	0.277026763313325	0.288206535753675	0.298119707296388	0.294549447053713	0.296331467192779	0.277926119292449	0.271374821031134	ENSG00000011454.18
0.272399934476288	0.254461803724616	0.255186011528888	0.322379793012157	0.316767489959524	0.298043677660684	0.303476849833804	0.287175711470277	0.308888185757263	0.30023552384923	0.278635069408433	0.307875602646335	ENSG00000012171.20
0.303287782957928	0.330774467223391	0.320385000188842	0.315241028584706	0.267536292356025	0.316104989537726	0.323858854782306	0.274671548602726	0.279875296588604	0.282757083366222	0.242734796266443	0.240500893040666	ENSG00000012232.9
0.29941063112188	0.314213959970359	0.32282355143466	0.265584990114322	0.2631893259254	0.28082522284306	0.311875375425511	0.290635320827383	0.282125673171091	0.298377059009319	0.300813302896568	0.278274314327479	ENSG00000012983.11
0.282024081414794	0.27643329189286	0.262326270866681	0.310825673978791	0.298576787326215	0.302246083944823	0.29045177035536	0.309150458804036	0.3046940439412	0.302206063275002	0.275665973316317	0.295629735226084	ENSG00000013275.8
0.276251960270146	0.28809810697919	0.268172586218389	0.305773396738201	0.304732654926608	0.312193352452465	0.287110199683765	0.2924296623532	0.289249944188406	0.28747741676443	0.294858228245152	0.305022759880906	ENSG00000013306.16
0.269742799039595	0.290943221535056	0.282264736457941	0.28192484336151	0.285185065285133	0.271747719339807	0.2965717200457	0.304619311675609	0.286097171087551	0.31747750489301	0.324142600683333	0.298751892140889	ENSG00000013375.16
0.329201897997405	0.315403428988566	0.314090743508272	0.271834012877277	0.271042241081988	0.294628624825234	0.308243212617241	0.286040175016937	0.284066575296141	0.274184956261012	0.268024300585522	0.290542550024148	ENSG00000013523.11
0.300738910735922	0.30380361051412	0.294968697188661	0.309540340232931	0.288201487240479	0.295327328607243	0.29920194748243	0.316956192005973	0.301229502261096	0.265394790492421	0.246119050736801	0.286287198284911	ENSG00000013588.9
0.354584653201423	0.352116902816295	0.335856875056652	0.269277639304117	0.261299119808261	0.269055088235518	0.274759973560187	0.269753469277001	0.264352809575113	0.293668648734433	0.260321107642707	0.288171653441643	ENSG00000013619.14
0.272146771038953	0.266339542699847	0.266353353372502	0.306319903204321	0.305761398651329	0.287575558116824	0.306993381279467	0.293613452942015	0.287637301874031	0.304153578118386	0.325484262562079	0.286194875264994	ENSG00000014641.21
0.27910905984791	0.305385198572548	0.292843803212241	0.281493574577585	0.258788302053114	0.263019349920535	0.305540205011377	0.309574583727703	0.289430151119211	0.321909242368162	0.313720783376921	0.28680874875097	ENSG00000014824.14
0.319868307504987	0.327607002917957	0.299786726007079	0.279036397509503	0.283051947787788	0.272558032814595	0.277011666627847	0.286605645450878	0.300698617585986	0.287204476089821	0.275457206570319	0.300095663977588	ENSG00000014919.13
0.334658898578507	0.316300990014809	0.346321880954549	0.2521257830734	0.31605071613558	0.363969256507037	0.261291543632378	0.285811237369782	0.269801875646978	0.24844839191057	0.219703159848947	0.26649558946753	ENSG00000015133.19
0.304123489987511	0.31414280056742	0.320116169046878	0.261959866261947	0.266941709834095	0.291192690875323	0.303138365559027	0.30559122283215	0.286448627590005	0.288814738431058	0.284656930211226	0.281750146800988	ENSG00000015171.20
0.273839251240524	0.266781187861744	0.253628312297496	0.300263414092111	0.321260278332435	0.307098721193066	0.296021603055822	0.290843637917897	0.302910425843077	0.296953763133594	0.297497897671194	0.301149033389582	ENSG00000015475.19
0.314553670896746	0.318215156035656	0.324643554077849	0.268645954075866	0.290321876604925	0.289235244241386	0.290207048793816	0.287311523020276	0.28613955105572	0.277045656400891	0.271537828593946	0.290969942886559	ENSG00000016391.11
0.310305879212733	0.320095015976055	0.327651157142931	0.274888992770016	0.247838371310058	0.286201249201698	0.301374805502752	0.284412604603128	0.291082975765472	0.285390159507124	0.291130893024116	0.286338956978261	ENSG00000018408.15
0.263635467721005	0.239942633439871	0.228020003722897	0.248702143302493	0.288615274147054	0.246462361500545	0.280960071590859	0.282738932269861	0.259445573447943	0.361860355944549	0.40525654539556	0.356959492767844	ENSG00000019549.13
0.2590801209467	0.268042880798713	0.251308794545272	0.293543079984074	0.292624661445389	0.284662409633336	0.324122496740893	0.296235776488973	0.290401780637829	0.303867233652896	0.337351164344386	0.302708620248398	ENSG00000020426.11
0.312376737791406	0.32722008024251	0.334360592169679	0.27683510091533	0.276990402401786	0.24792000124789	0.304004203364063	0.266297524053796	0.272637519213804	0.306689874063514	0.285920009907743	0.291873120331565	ENSG00000020577.14
0.309721254486024	0.317389376195481	0.335669305142721	0.265903234079879	0.264236688031198	0.280391694823614	0.306511287693746	0.28388900787292	0.29693051472316	0.289425020129657	0.279510842831709	0.276804673550242	ENSG00000021574.13
0.266255725937293	0.273624046415848	0.273351234681469	0.293260331025882	0.297766316473133	0.317817465071288	0.288633937522564	0.295597036758835	0.318364800885235	0.281004100567907	0.299294054812621	0.304474004442718	ENSG00000022277.13
0.276942284620761	0.280021916390978	0.26527255698861	0.306055165875891	0.308834377839943	0.312514456759731	0.287936651530244	0.294138142484759	0.297093680438241	0.293123375067709	0.282124102442391	0.306520793222491	ENSG00000023191.17
0.281957680285129	0.31413123188248	0.333471942196921	0.262954451920652	0.258775740079126	0.261944419840503	0.306302418137723	0.2910970003887	0.288522535604259	0.31328597841292	0.312818566097389	0.279145518938185	ENSG00000023287.13
0.269345291676582	0.275918311230488	0.282737417257026	0.306386422059315	0.300724801077105	0.314598501262405	0.294568272360351	0.293558888483282	0.297263020578164	0.29015928198982	0.281640009483929	0.304276060620022	ENSG00000023330.15
0.374158592300225	0.312023457284128	0.427605702035001	0.252622159333507	0.220356974573927	0.298863431123631	0.309767933312809	0.236306010851112	0.221077359143638	0.230904761657269	0.23120201231013	0.325999305697369	ENSG00000023445.16
0.360343964180107	0.405794440937852	0.436987152859515	0.239531714859362	0.239501580593038	0.221077741214291	0.252301043367511	0.262654373050228	0.235246135548896	0.281149596725492	0.258994784590888	0.233331075110449	ENSG00000023516.9
0.298869155603074	0.311524341441449	0.326269933877759	0.271943834844056	0.282974553298928	0.27713830668883	0.30268314853672	0.287799198171495	0.296205152907779	0.292359185001285	0.283052263245697	0.279245987992877	ENSG00000024048.10
0.316128972684757	0.308386860506517	0.33923236993895	0.26372927603427	0.264590196185583	0.278555235060414	0.310339505476343	0.297257152719411	0.284479095965147	0.285729949768329	0.290281068679794	0.266498224197351	ENSG00000024526.17
0.268950151507819	0.28982313299743	0.273938559436648	0.284430569533997	0.285702339232132	0.280221858041386	0.287838132994409	0.304935512117983	0.302964736220896	0.300813437360855	0.324729145626124	0.305650693592296	ENSG00000025293.17
0.261303128896325	0.263555554335902	0.239365074815424	0.329809769106727	0.356328177089593	0.294432781602911	0.310844299236409	0.301923279899651	0.284726674791625	0.306165114263663	0.253649703553675	0.293514763825422	ENSG00000025708.14
0.274925047231965	0.283682990200193	0.250145945183111	0.285738806462223	0.307356623675867	0.305357491244786	0.302815957060555	0.294376452819312	0.314029731325522	0.302244608406515	0.292059798377791	0.296364507925981	ENSG00000025770.19
0.341779327382891	0.355097979279539	0.347648387588436	0.286980508843541	0.27006118288718	0.27495245409383	0.269755902884902	0.288970327505554	0.271212771485874	0.26861654777521	0.259330771747754	0.258833838554848	ENSG00000025800.14
0.32511651744397	0.299572889471814	0.326769350157526	0.296459537279889	0.278688904841974	0.286787043954092	0.298393693570998	0.275631962430769	0.304161647900009	0.27451432202827	0.267543508232258	0.274060371864511	ENSG00000026950.17
0.265654710808364	0.25503803331487	0.27396807385974	0.309554452234012	0.27916443858041	0.303883075543867	0.314210231658297	0.284530785691566	0.324105221384439	0.303301585503312	0.29467519391381	0.298822670678101	ENSG00000027001.10
0.333919419762375	0.288590549864086	0.3083019383422	0.29291541103108	0.309118492533431	0.29398097345493	0.290756594306066	0.287980516611132	0.28854902370055	0.278493911509193	0.267056355845833	0.268901286717535	ENSG00000028310.18
0.282739182782623	0.320966540372919	0.358273712594946	0.275497974656037	0.258284814154495	0.27562639730209	0.28297821504347	0.274695077479734	0.311006138254781	0.269507296471843	0.296760052379246	0.295449644356704	ENSG00000029363.17
0.336034265783471	0.333061227199357	0.331796382039269	0.278615699001307	0.270939407189459	0.273238559802549	0.279956150185009	0.283382490213281	0.278461842615239	0.281643044149349	0.274630649395067	0.281752944275375	ENSG00000029364.12
0.278437003302168	0.276595997392961	0.267228176846571	0.301299467775841	0.315049921551517	0.303017620996604	0.300745265389581	0.298689889532407	0.299870782336985	0.28671965808553	0.289977764844032	0.293478083335551	ENSG00000030110.13
0.261971441762169	0.260907537170335	0.265549158790413	0.323048682221837	0.313339728247475	0.307824485391758	0.298571680322577	0.289627663101815	0.30372201087847	0.298114620787907	0.275739939702932	0.308145842346651	ENSG00000030582.18
0.304866381941336	0.309299486376462	0.326851876659414	0.263048256781817	0.255952530939	0.292226408129339	0.292883374380734	0.288990513602919	0.29908813457822	0.297946667284164	0.269079119200344	0.306828080184959	ENSG00000031003.10
0.261081406463689	0.277874490992385	0.252759146149234	0.311205552365381	0.310209121782076	0.311926970817153	0.299376767899795	0.303383536171955	0.297814952121213	0.292092204676495	0.298165290935248	0.292066303606787	ENSG00000032389.13
0.256307951836419	0.250983034676847	0.269228045059916	0.297157578349426	0.318803287168246	0.326290261123551	0.289872934290349	0.316664832308434	0.319466930074693	0.27142871054116	0.272598411874518	0.313181586438998	ENSG00000033011.13
0.30612105052678	0.289344783650293	0.290063932035161	0.328610402743641	0.307772269524885	0.299419052474494	0.290436156097458	0.289393281736121	0.281054030231941	0.287925219829713	0.257023203167474	0.281941498758449	ENSG00000033100.16
0.314056504401144	0.329375595997291	0.337296177847583	0.291101266174397	0.296937452594435	0.284629017805716	0.284894298277748	0.282145701911814	0.26764306574431	0.278294952421174	0.267122102204728	0.271667590262839	ENSG00000033170.17
0.324855013084091	0.347574388689739	0.381442851717688	0.247515405868994	0.241197627412634	0.250068448119253	0.296095406220686	0.271765301919351	0.282983226907965	0.278450993006533	0.283657663467791	0.279620500559336	ENSG00000033867.16
0.254666698913148	0.278994076814347	0.259484161294321	0.288462871941379	0.308610893570437	0.320120987580645	0.273337396404453	0.288481575180547	0.305773403639541	0.30305703391053	0.309437549245197	0.315742868999987	ENSG00000034510.6
0.270326843605517	0.279833135550302	0.276245656556996	0.303641266820544	0.291691204429194	0.307715024031719	0.280098054073915	0.293925891603421	0.301035938804028	0.298338906642636	0.312813980869719	0.295491797198531	ENSG00000034713.8
0.303309288318597	0.303373721296636	0.329691334503213	0.296149465407073	0.285415568182654	0.299418529869635	0.287999108590472	0.299803577760529	0.286536557107937	0.270067577222859	0.268370227930275	0.279322112314117	ENSG00000035403.18
0.302269636995013	0.294581236079407	0.30162507065837	0.296516296956595	0.290117800074859	0.31175793733674	0.295891685760612	0.309403311549873	0.299052207973553	0.282811844304883	0.252507832819355	0.273031747845145	ENSG00000035681.9
0.265982903066729	0.286249267117571	0.305259180927553	0.279810059576326	0.281154037120402	0.262112019765294	0.308235839317132	0.305514198667283	0.324773243611375	0.292082930628494	0.289955461765723	0.307245403981503	ENSG00000036549.13
0.278567892495673	0.258885220509316	0.256695245716567	0.31091206245029	0.314790555479632	0.297110980093513	0.316511356645771	0.291322743421923	0.287637133818208	0.290674380235605	0.309009270450548	0.295400274664929	ENSG00000037241.7
0.284795948672808	0.307674051360801	0.290813659741166	0.315345432281614	0.297339778133481	0.320709799424297	0.287599987045096	0.287352316397953	0.292084164367468	0.277104756028274	0.265297654378473	0.283876982911123	ENSG00000037637.11
0.406749104759193	0.370858803805831	0.427375210940674	0.236135998522486	0.239186196559831	0.255286095848162	0.221434868409723	0.250601956448482	0.234321551795427	0.298407152881031	0.232051718404626	0.253185677614252	ENSG00000037965.6
0.299387616995013	0.35386413406461	0.383920429008062	0.254156430266774	0.268494600644165	0.235968755869115	0.284259671008998	0.277045280931388	0.276734606132496	0.286564281123981	0.303159206564543	0.262356906679705	ENSG00000038219.13
0.370681306020214	0.315366092845349	0.35380612829426	0.271874167831096	0.264662390359928	0.26051597447454	0.295889192600943	0.284041225577458	0.288610494664234	0.266839926200056	0.261453903738816	0.257257976206458	ENSG00000038382.20
0.320626113068093	0.329363948381331	0.320179487965206	0.291199187568919	0.267242799717676	0.299216947290123	0.275087593259564	0.293633717255836	0.28698787203929	0.283103252843354	0.260896420379067	0.278735642436282	ENSG00000038532.16
0.362414842040934	0.328284015698976	0.332609216731548	0.288052370076967	0.277969492865051	0.274630473155564	0.288550650580994	0.297442694225928	0.277607080178734	0.280779895747314	0.242612398263208	0.242619625894438	ENSG00000040199.18
0.301221210979177	0.314452466421292	0.29348778100644	0.327929173210169	0.292116241220638	0.322707405014075	0.308506660943049	0.291693386723218	0.299345860989677	0.268595398691732	0.20418418020079	0.271620139065666	ENSG00000040608.14
0.273491850147025	0.268738624839492	0.281909193369134	0.316288671701921	0.32184143918847	0.309496438953101	0.298646570063783	0.289219010318644	0.29785075160364	0.293193084090686	0.285085015535141	0.273460524683188	ENSG00000040633.13
0.327422428066351	0.331135330743365	0.339662307330509	0.254325749914611	0.23445353953356	0.297182326851084	0.297015827539845	0.253868560038279	0.25707922921247	0.343930331062728	0.285214460442524	0.26896319665008	ENSG00000040933.16
0.327097098962302	0.376369338544302	0.367202862732047	0.251169979995065	0.328782037906216	0.24825677359286	0.265827878509256	0.247279813625343	0.225188744057783	0.286198903417679	0.302008561884492	0.246277315689411	ENSG00000041353.10
