gene_id	genes	cluster	original_id	gene_biotype	external_gene_name	entrezgene_id	description	chromosome_name	start_position	end_position	strand
ENSG00000047932	ENSG00000047932	1	ENSG00000047932	protein_coding	GOPC	57120	golgi associated PDZ and coiled-coil motif containing [Source:HGNC Symbol;Acc:HGNC:17643]	6	117560269	117602542	-1
ENSG00000048828	ENSG00000048828	1	ENSG00000048828	protein_coding	FAM120A	23196	family with sequence similarity 120A [Source:HGNC Symbol;Acc:HGNC:13247]	9	93451685	93566112	1
ENSG00000049618	ENSG00000049618	1	ENSG00000049618	protein_coding	ARID1B	57492	AT-rich interaction domain 1B [Source:HGNC Symbol;Acc:HGNC:18040]	6	156776020	157210779	1
ENSG00000050405	ENSG00000050405	1	ENSG00000050405	protein_coding	LIMA1	51474	LIM domain and actin binding 1 [Source:HGNC Symbol;Acc:HGNC:24636]	12	50175788	50283520	-1
ENSG00000051382	ENSG00000051382	1	ENSG00000051382	protein_coding	PIK3CB	5291	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:8976]	3	138652698	138834928	-1
ENSG00000054118	ENSG00000054118	1	ENSG00000054118	protein_coding	THRAP3	9967	thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]	1	36224432	36305357	1
ENSG00000054267	ENSG00000054267	1	ENSG00000054267	protein_coding	ARID4B	51742	AT-rich interaction domain 4B [Source:HGNC Symbol;Acc:HGNC:15550]	1	235131634	235328219	-1
ENSG00000054793	ENSG00000054793	1	ENSG00000054793	protein_coding	ATP9A	10079	ATPase phospholipid transporting 9A (putative) [Source:HGNC Symbol;Acc:HGNC:13540]	20	51596514	51768390	-1
ENSG00000054965	ENSG00000054965	1	ENSG00000054965	protein_coding	FAM168A	23201	family with sequence similarity 168 member A [Source:HGNC Symbol;Acc:HGNC:28999]	11	73400487	73598189	-1
ENSG00000055332	ENSG00000055332	1	ENSG00000055332	protein_coding	EIF2AK2	5610	eukaryotic translation initiation factor 2 alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:9437]	2	37099210	37157522	-1
ENSG00000055917	ENSG00000055917	1	ENSG00000055917	protein_coding	PUM2	23369	pumilio RNA binding family member 2 [Source:HGNC Symbol;Acc:HGNC:14958]	2	20248691	20352234	-1
ENSG00000056097	ENSG00000056097	1	ENSG00000056097	protein_coding	ZFR	51663	zinc finger RNA binding protein [Source:HGNC Symbol;Acc:HGNC:17277]	5	32354350	32444740	-1
ENSG00000056586	ENSG00000056586	1	ENSG00000056586	protein_coding	RC3H2	54542	ring finger and CCCH-type domains 2 [Source:HGNC Symbol;Acc:HGNC:21461]	9	122844556	122905359	-1
ENSG00000058673	ENSG00000058673	1	ENSG00000058673	protein_coding	ZC3H11A	9877	zinc finger CCCH-type containing 11A [Source:HGNC Symbol;Acc:HGNC:29093]	1	203795623	203854999	1
ENSG00000060982	ENSG00000060982	1	ENSG00000060982	protein_coding	BCAT1	586	branched chain amino acid transaminase 1 [Source:HGNC Symbol;Acc:HGNC:976]	12	24810024	24949101	-1
ENSG00000061987	ENSG00000061987	1	ENSG00000061987	protein_coding	MON2	23041	MON2 homolog, regulator of endosome-to-Golgi trafficking [Source:HGNC Symbol;Acc:HGNC:29177]	12	62466817	62600476	1
ENSG00000062650	ENSG00000062650	1	ENSG00000062650	protein_coding	WAPL	23063	WAPL cohesin release factor [Source:HGNC Symbol;Acc:HGNC:23293]	10	86435256	86521792	-1
ENSG00000064042	ENSG00000064042	1	ENSG00000064042	protein_coding	LIMCH1	22998	LIM and calponin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:29191]	4	41359607	41700044	1
ENSG00000064313	ENSG00000064313	1	ENSG00000064313	protein_coding	TAF2	6873	TATA-box binding protein associated factor 2 [Source:HGNC Symbol;Acc:HGNC:11536]	8	119730774	119832863	-1
ENSG00000064651	ENSG00000064651	1	ENSG00000064651	protein_coding	SLC12A2	6558	solute carrier family 12 member 2 [Source:HGNC Symbol;Acc:HGNC:10911]	5	128083766	128189677	1
ENSG00000065060	ENSG00000065060	1	ENSG00000065060	protein_coding	BLTP3A	54887	bridge-like lipid transfer protein family member 3A [Source:HGNC Symbol;Acc:HGNC:21216]	6	34792083	34877514	1
ENSG00000065243	ENSG00000065243	1	ENSG00000065243	protein_coding	PKN2	5586	protein kinase N2 [Source:HGNC Symbol;Acc:HGNC:9406]	1	88684222	88836255	1
ENSG00000065308	ENSG00000065308	1	ENSG00000065308	protein_coding	TRAM2	9697	translocation associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16855]	6	52497408	52577060	-1
ENSG00000065457	ENSG00000065457	1	ENSG00000065457	protein_coding	ADAT1	23536	adenosine deaminase tRNA specific 1 [Source:HGNC Symbol;Acc:HGNC:228]	16	75596868	75623300	-1
ENSG00000065883	ENSG00000065883	1	ENSG00000065883	protein_coding	CDK13	8621	cyclin dependent kinase 13 [Source:HGNC Symbol;Acc:HGNC:1733]	7	39950121	40099580	1
ENSG00000065970	ENSG00000065970	1	ENSG00000065970	protein_coding	FOXJ2	55810	forkhead box J2 [Source:HGNC Symbol;Acc:HGNC:24818]	12	8032716	8055517	1
ENSG00000066084	ENSG00000066084	1	ENSG00000066084	protein_coding	DIP2B	57609	disco interacting protein 2 homolog B [Source:HGNC Symbol;Acc:HGNC:29284]	12	50504985	50748657	1
ENSG00000066422	ENSG00000066422	1	ENSG00000066422	protein_coding	ZBTB11	27107	zinc finger and BTB domain containing 11 [Source:HGNC Symbol;Acc:HGNC:16740]	3	101648889	101677135	-1
ENSG00000067177	ENSG00000067177	1	ENSG00000067177	protein_coding	PHKA1	5255	phosphorylase kinase regulatory subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8925]	X	72578814	72714319	-1
ENSG00000067955	ENSG00000067955	1	ENSG00000067955	protein_coding	CBFB	865	core-binding factor subunit beta [Source:HGNC Symbol;Acc:HGNC:1539]	16	67028984	67101058	1
ENSG00000068024	ENSG00000068024	1	ENSG00000068024	protein_coding	HDAC4	9759	histone deacetylase 4 [Source:HGNC Symbol;Acc:HGNC:14063]	2	239048168	239401654	-1
ENSG00000069275	ENSG00000069275	1	ENSG00000069275	protein_coding	NUCKS1	64710	nuclear casein kinase and cyclin dependent kinase substrate 1 [Source:HGNC Symbol;Acc:HGNC:29923]	1	205712822	205750182	-1
ENSG00000070214	ENSG00000070214	1	ENSG00000070214	protein_coding	SLC44A1	23446	solute carrier family 44 member 1 [Source:HGNC Symbol;Acc:HGNC:18798]	9	105244622	105439171	1
ENSG00000070770	ENSG00000070770	1	ENSG00000070770	protein_coding	CSNK2A2	1459	casein kinase 2 alpha 2 [Source:HGNC Symbol;Acc:HGNC:2459]	16	58157907	58198106	-1
ENSG00000071054	ENSG00000071054	1	ENSG00000071054	protein_coding	MAP4K4	9448	mitogen-activated protein kinase kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6866]	2	101696850	101894690	1
ENSG00000072071	ENSG00000072071	1	ENSG00000072071	protein_coding	ADGRL1	22859	adhesion G protein-coupled receptor L1 [Source:HGNC Symbol;Acc:HGNC:20973]	19	14147743	14206187	-1
ENSG00000072121	ENSG00000072121	1	ENSG00000072121	protein_coding	ZFYVE26	23503	zinc finger FYVE-type containing 26 [Source:HGNC Symbol;Acc:HGNC:20761]	14	67727374	67816590	-1
ENSG00000072736	ENSG00000072736	1	ENSG00000072736	protein_coding	NFATC3	4775	nuclear factor of activated T cells 3 [Source:HGNC Symbol;Acc:HGNC:7777]	16	68084751	68229259	1
ENSG00000072803	ENSG00000072803	1	ENSG00000072803	protein_coding	FBXW11	23291	F-box and WD repeat domain containing 11 [Source:HGNC Symbol;Acc:HGNC:13607]	5	171861549	172006873	-1
ENSG00000073921	ENSG00000073921	1	ENSG00000073921	protein_coding	PICALM	8301	phosphatidylinositol binding clathrin assembly protein [Source:HGNC Symbol;Acc:HGNC:15514]	11	85957175	86069882	-1
ENSG00000074054	ENSG00000074054	1	ENSG00000074054	protein_coding	CLASP1	23332	cytoplasmic linker associated protein 1 [Source:HGNC Symbol;Acc:HGNC:17088]	2	121337776	121649476	-1
ENSG00000074590	ENSG00000074590	1	ENSG00000074590	protein_coding	NUAK1	9891	NUAK family kinase 1 [Source:HGNC Symbol;Acc:HGNC:14311]	12	106063345	106138954	-1
ENSG00000074755	ENSG00000074755	1	ENSG00000074755	protein_coding	ZZEF1	23140	zinc finger ZZ-type and EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29027]	17	4004445	4143030	-1
ENSG00000075240	ENSG00000075240	1	ENSG00000075240	protein_coding	GRAMD4	23151	GRAM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:29113]	22	46576012	46679790	1
ENSG00000075711	ENSG00000075711	1	ENSG00000075711	protein_coding	DLG1	1739	discs large MAGUK scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:2900]	3	197042560	197299330	-1
ENSG00000077097	ENSG00000077097	1	ENSG00000077097	protein_coding	TOP2B	7155	DNA topoisomerase II beta [Source:HGNC Symbol;Acc:HGNC:11990]	3	25597978	25664909	-1
ENSG00000077254	ENSG00000077254	1	ENSG00000077254	protein_coding	USP33	23032	ubiquitin specific peptidase 33 [Source:HGNC Symbol;Acc:HGNC:20059]	1	77695987	77759852	-1
ENSG00000077514	ENSG00000077514	1	ENSG00000077514	protein_coding	POLD3	10714	DNA polymerase delta 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:20932]	11	74493851	74669117	1
ENSG00000077684	ENSG00000077684	1	ENSG00000077684	protein_coding	JADE1	79960	jade family PHD finger 1 [Source:HGNC Symbol;Acc:HGNC:30027]	4	128809700	128875224	1
ENSG00000078747	ENSG00000078747	1	ENSG00000078747	protein_coding	ITCH	83737	itchy E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13890]	20	34363235	34511773	1
ENSG00000079387	ENSG00000079387	1	ENSG00000079387	protein_coding	SENP1	29843	SUMO specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:17927]	12	48039784	48106079	-1
ENSG00000079819	ENSG00000079819	1	ENSG00000079819	protein_coding	EPB41L2	2037	erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]	6	130839347	131063322	-1
ENSG00000080839	ENSG00000080839	1	ENSG00000080839	protein_coding	RBL1	5933	RB transcriptional corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:9893]	20	36996349	37095997	-1
ENSG00000080845	ENSG00000080845	1	ENSG00000080845	protein_coding	DLGAP4	22839	DLG associated protein 4 [Source:HGNC Symbol;Acc:HGNC:24476]	20	36306336	36528637	1
ENSG00000081014	ENSG00000081014	1	ENSG00000081014	protein_coding	AP4E1	23431	adaptor related protein complex 4 subunit epsilon 1 [Source:HGNC Symbol;Acc:HGNC:573]	15	50908672	51005895	1
ENSG00000082213	ENSG00000082213	1	ENSG00000082213	protein_coding	C5orf22	55322	chromosome 5 open reading frame 22 [Source:HGNC Symbol;Acc:HGNC:25639]	5	31532287	31555053	1
ENSG00000082898	ENSG00000082898	1	ENSG00000082898	protein_coding	XPO1	7514	exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]	2	61476032	61538741	-1
ENSG00000083312	ENSG00000083312	1	ENSG00000083312	protein_coding	TNPO1	3842	transportin 1 [Source:HGNC Symbol;Acc:HGNC:6401]	5	72816312	72916733	1
ENSG00000084112	ENSG00000084112	1	ENSG00000084112	protein_coding	SSH1	54434	slingshot protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30579]	12	108778191	108857590	-1
ENSG00000084652	ENSG00000084652	1	ENSG00000084652	protein_coding	TXLNA	200081	taxilin alpha [Source:HGNC Symbol;Acc:HGNC:30685]	1	32179675	32198285	1
ENSG00000085365	ENSG00000085365	1	ENSG00000085365	protein_coding	SCAMP1	9522	secretory carrier membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10563]	5	78360611	78480739	1
ENSG00000085719	ENSG00000085719	1	ENSG00000085719	protein_coding	CPNE3	8895	copine 3 [Source:HGNC Symbol;Acc:HGNC:2316]	8	86514435	86561498	1
ENSG00000085733	ENSG00000085733	1	ENSG00000085733	protein_coding	CTTN	2017	cortactin [Source:HGNC Symbol;Acc:HGNC:3338]	11	70398404	70436584	1
ENSG00000086062	ENSG00000086062	1	ENSG00000086062	protein_coding	B4GALT1	2683	beta-1,4-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:924]	9	33104082	33167356	-1
ENSG00000086598	ENSG00000086598	1	ENSG00000086598	protein_coding	TMED2	10959	transmembrane p24 trafficking protein 2 [Source:HGNC Symbol;Acc:HGNC:16996]	12	123584533	123598582	1
ENSG00000087470	ENSG00000087470	1	ENSG00000087470	protein_coding	DNM1L	10059	dynamin 1 like [Source:HGNC Symbol;Acc:HGNC:2973]	12	32679200	32745650	1
ENSG00000089902	ENSG00000089902	1	ENSG00000089902	protein_coding	RCOR1	23186	REST corepressor 1 [Source:HGNC Symbol;Acc:HGNC:17441]	14	102592649	102730561	1
ENSG00000091127	ENSG00000091127	1	ENSG00000091127	protein_coding	PUS7	54517	pseudouridine synthase 7 [Source:HGNC Symbol;Acc:HGNC:26033]	7	105439661	105522271	-1
ENSG00000091317	ENSG00000091317	1	ENSG00000091317	protein_coding	CMTM6	54918	CKLF like MARVEL transmembrane domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19177]	3	32481312	32502852	-1
ENSG00000091436	ENSG00000091436	1	ENSG00000091436	protein_coding	MAP3K20	51776	mitogen-activated protein kinase kinase kinase 20 [Source:HGNC Symbol;Acc:HGNC:17797]	2	173075435	173268015	1
ENSG00000092847	ENSG00000092847	1	ENSG00000092847	protein_coding	AGO1	26523	argonaute RISC component 1 [Source:HGNC Symbol;Acc:HGNC:3262]	1	35869808	35930532	1
ENSG00000094975	ENSG00000094975	1	ENSG00000094975	protein_coding	SUCO	51430	SUN domain containing ossification factor [Source:HGNC Symbol;Acc:HGNC:1240]	1	172532349	172611833	1
ENSG00000095139	ENSG00000095139	1	ENSG00000095139	protein_coding	ARCN1	372	archain 1 [Source:HGNC Symbol;Acc:HGNC:649]	11	118572390	118603033	1
ENSG00000095261	ENSG00000095261	1	ENSG00000095261	protein_coding	PSMD5	5711	proteasome 26S subunit, non-ATPase 5 [Source:HGNC Symbol;Acc:HGNC:9563]	9	120815496	120842951	-1
ENSG00000096063	ENSG00000096063	1	ENSG00000096063	protein_coding	SRPK1	6732	SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305]	6	35832966	35921342	-1
ENSG00000096433	ENSG00000096433	1	ENSG00000096433	protein_coding	ITPR3	3710	inositol 1,4,5-trisphosphate receptor type 3 [Source:HGNC Symbol;Acc:HGNC:6182]	6	33620365	33696574	1
ENSG00000096696	ENSG00000096696	1	ENSG00000096696	protein_coding	DSP	1832	desmoplakin [Source:HGNC Symbol;Acc:HGNC:3052]	6	7541338	7586714	1
ENSG00000099194	ENSG00000099194	1	ENSG00000099194	protein_coding	SCD	6319	stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571]	10	100347233	100364826	1
ENSG00000099308	ENSG00000099308	1	ENSG00000099308	protein_coding	MAST3	23031	microtubule associated serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:19036]	19	18097778	18151692	1
ENSG00000100167	ENSG00000100167	1	ENSG00000100167	protein_coding	SEPTIN3	55964	septin 3 [Source:HGNC Symbol;Acc:HGNC:10750]	22	41969443	41998221	1
ENSG00000100207	ENSG00000100207	1	ENSG00000100207	protein_coding	TCF20	6942	transcription factor 20 [Source:HGNC Symbol;Acc:HGNC:11631]	22	42160013	42343616	-1
ENSG00000100320	ENSG00000100320	1	ENSG00000100320	protein_coding	RBFOX2	23543	RNA binding fox-1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:9906]	22	35738736	36028824	-1
ENSG00000100345	ENSG00000100345	1	ENSG00000100345	protein_coding	MYH9	4627	myosin heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:7579]	22	36281280	36388010	-1
ENSG00000100503	ENSG00000100503	1	ENSG00000100503	protein_coding	NIN	51199	ninein [Source:HGNC Symbol;Acc:HGNC:14906]	14	50719763	50831162	-1
ENSG00000100934	ENSG00000100934	1	ENSG00000100934	protein_coding	SEC23A	10484	SEC23 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10701]	14	39031919	39109646	-1
ENSG00000101003	ENSG00000101003	1	ENSG00000101003	protein_coding	GINS1	9837	GINS complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28980]	20	25391008	25452700	1
ENSG00000101040	ENSG00000101040	1	ENSG00000101040	protein_coding	ZMYND8	23613	zinc finger MYND-type containing 8 [Source:HGNC Symbol;Acc:HGNC:9397]	20	47209214	47356889	-1
ENSG00000101109	ENSG00000101109	1	ENSG00000101109	protein_coding	STK4	6789	serine/threonine kinase 4 [Source:HGNC Symbol;Acc:HGNC:11408]	20	44966494	45080021	1
ENSG00000101126	ENSG00000101126	1	ENSG00000101126	protein_coding	ADNP	23394	activity dependent neuroprotector homeobox [Source:HGNC Symbol;Acc:HGNC:15766]	20	50888916	50931437	-1
ENSG00000101191	ENSG00000101191	1	ENSG00000101191	protein_coding	DIDO1	11083	death inducer-obliterator 1 [Source:HGNC Symbol;Acc:HGNC:2680]	20	62877738	62937952	-1
ENSG00000101350	ENSG00000101350	1	ENSG00000101350	protein_coding	KIF3B	9371	kinesin family member 3B [Source:HGNC Symbol;Acc:HGNC:6320]	20	32277651	32335011	1
ENSG00000101413	ENSG00000101413	1	ENSG00000101413	protein_coding	RPRD1B	58490	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:HGNC:16209]	20	38033725	38127780	1
ENSG00000101596	ENSG00000101596	1	ENSG00000101596	protein_coding	SMCHD1	23347	structural maintenance of chromosomes flexible hinge domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29090]	18	2655726	2805017	1
ENSG00000101654	ENSG00000101654	1	ENSG00000101654	protein_coding	RNMT	8731	RNA guanine-7 methyltransferase [Source:HGNC Symbol;Acc:HGNC:10075]	18	13726660	13764556	1
ENSG00000101846	ENSG00000101846	1	ENSG00000101846	protein_coding	STS	412	steroid sulfatase [Source:HGNC Symbol;Acc:HGNC:11425]	X	7147237	7804358	1
ENSG00000101871	ENSG00000101871	1	ENSG00000101871	protein_coding	MID1	4281	midline 1 [Source:HGNC Symbol;Acc:HGNC:7095]	X	10445310	10833654	-1
ENSG00000101911	ENSG00000101911	1	ENSG00000101911	protein_coding	PRPS2	5634	phosphoribosyl pyrophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:9465]	X	12791355	12824222	1
ENSG00000102034	ENSG00000102034	1	ENSG00000102034	protein_coding	ELF4	2000	E74 like ETS transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3319]	X	130063955	130110716	-1
ENSG00000102081	ENSG00000102081	1	ENSG00000102081	protein_coding	FMR1	2332	fragile X messenger ribonucleoprotein 1 [Source:HGNC Symbol;Acc:HGNC:3775]	X	147911919	147951125	1
ENSG00000102218	ENSG00000102218	1	ENSG00000102218	protein_coding	RP2	6102	RP2 activator of ARL3 GTPase [Source:HGNC Symbol;Acc:HGNC:10274]	X	46837043	46882358	1
ENSG00000102221	ENSG00000102221	1	ENSG00000102221	protein_coding	JADE3	9767	jade family PHD finger 3 [Source:HGNC Symbol;Acc:HGNC:22982]	X	46912276	47061242	1
ENSG00000102554	ENSG00000102554	1	ENSG00000102554	protein_coding	KLF5	688	KLF transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:6349]	13	73054976	73077541	1
ENSG00000102580	ENSG00000102580	1	ENSG00000102580	protein_coding	DNAJC3	5611	DnaJ heat shock protein family (Hsp40) member C3 [Source:HGNC Symbol;Acc:HGNC:9439]	13	95677139	95794988	1
ENSG00000102606	ENSG00000102606	1	ENSG00000102606	protein_coding	ARHGEF7	8874	Rho guanine nucleotide exchange factor 7 [Source:HGNC Symbol;Acc:HGNC:15607]	13	111114559	111305737	1
ENSG00000102753	ENSG00000102753	1	ENSG00000102753	protein_coding	KPNA3	3839	karyopherin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6396]	13	49699320	49792682	-1
ENSG00000103479	ENSG00000103479	1	ENSG00000103479	protein_coding	RBL2	5934	RB transcriptional corepressor like 2 [Source:HGNC Symbol;Acc:HGNC:9894]	16	53433977	53491648	1
ENSG00000103489	ENSG00000103489	1	ENSG00000103489	protein_coding	XYLT1	64131	xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15516]	16	17101769	17470960	-1
ENSG00000104067	ENSG00000104067	1	ENSG00000104067	protein_coding	TJP1	7082	tight junction protein 1 [Source:HGNC Symbol;Acc:HGNC:11827]	15	29699367	29968915	-1
ENSG00000104133	ENSG00000104133	1	ENSG00000104133	protein_coding	SPG11	80208	SPG11 vesicle trafficking associated, spatacsin [Source:HGNC Symbol;Acc:HGNC:11226]	15	44554818	44663688	-1
ENSG00000104164	ENSG00000104164	1	ENSG00000104164	protein_coding	BLOC1S6	26258	biogenesis of lysosomal organelles complex 1 subunit 6 [Source:HGNC Symbol;Acc:HGNC:8549]	15	45587214	45615945	1
ENSG00000104728	ENSG00000104728	1	ENSG00000104728	protein_coding	ARHGEF10	9639	Rho guanine nucleotide exchange factor 10 [Source:HGNC Symbol;Acc:HGNC:14103]	8	1823926	1958641	1
ENSG00000105221	ENSG00000105221	1	ENSG00000105221	protein_coding	AKT2	208	AKT serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:392]	19	40230317	40285536	-1
ENSG00000105887	ENSG00000105887	1	ENSG00000105887	protein_coding	MTPN	136319	myotrophin [Source:HGNC Symbol;Acc:HGNC:15667]	7	135926760	135977359	-1
ENSG00000105939	ENSG00000105939	1	ENSG00000105939	protein_coding	ZC3HAV1	56829	zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]	7	139043515	139132122	-1
