ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0032990	cell part morphogenesis	49/640	170/4114	5.27502473053902e-06	0.0015321549103702	0.0014103750332178	SPAST/XK/PIK3CB/MAP4K4/PICALM/TOP2B/USP33/CTTN/DNM1L/RBFOX2/NIN/ADNP/ARHGEF7/SPG11/COBL/UBE3A/TTL/TRAK2/LRP1/ZSWIM6/BTBD3/NOTCH2/KIDINS220/WDR36/TAOK3/STXBP1/ACTR2/MYPN/PPP3CA/CELSR2/EGFR/PRKCA/WASF2/LMTK2/ATP7A/PTK2/KIF5B/NPTX1/FBXW8/PTPN11/TRAK1/SHTN1/ADARB1/SIPA1L1/ITSN2/SLC9A6/SMURF1/BMPR2/CUX1	49
GO:0051640	organelle localization	52/640	189/4114	1.18984896017072e-05	0.00310138903112749	0.00285488211942021	SPAST/MAP4/FBXW11/PICALM/CLASP1/DLG1/XPO1/TMED2/DNM1L/ARCN1/MYH9/NIN/SEC23A/KIF3B/SPG11/BLOC1S6/KPNB1/PPP6R3/STX2/SEC24A/TTL/TRAK2/MARK1/KLHL12/STX12/VPS4B/WDR11/STX16/STXBP1/KIF13A/FNBP1L/ACTR2/NEDD1/EXOC6B/SEC16A/SEC24D/FYCO1/GOLGA2/PTK2/NLGN2/YWHAG/KIF5B/IQCB1/CEP135/TRAK1/AP3M1/KIF24/MYO6/HTT/MTOR/ANKRD28/SEC22B	52
GO:0048667	cell morphogenesis involved in neuron differentiation	42/640	142/4114	1.26191102987973e-05	0.00310138903112749	0.00285488211942021	SPAST/XK/PIK3CB/PICALM/TOP2B/USP33/CTTN/DNM1L/RBFOX2/NIN/ADNP/SPG11/COBL/UBE3A/TTL/TRAK2/LRP1/ZSWIM6/BTBD3/NOTCH2/KIDINS220/WDR36/STXBP1/ACTR2/MYPN/PPP3CA/RB1/CELSR2/PRKCA/LMTK2/PTK2/KIF5B/NPTX1/FBXW8/PTPN11/TRAK1/SHTN1/ADARB1/SIPA1L1/SLC9A6/BMPR2/CUX1	42
GO:0120035	regulation of plasma membrane bounded cell projection organization	47/640	167/4114	1.66419555233641e-05	0.00379793199265345	0.00349606193475784	XK/MAP4/HDAC4/CTTN/DNM1L/NIN/ZMYND8/ADNP/FMR1/KLF5/ARHGEF7/COBL/TMEM30A/UBE3A/TTL/TRAK2/MARK1/CAMSAP2/RHOQ/LRP1/ZSWIM6/KIDINS220/WDR36/FNBP1L/ACTR2/PPP3CA/MYO10/ASAP1/WASF2/PAQR3/ATP7A/PTK2/SRGAP2C/ADCY6/CEP135/FBXW8/RCC2/TRAK1/CAMK1D/SHTN1/HTT/SIPA1L1/ITSN2/SMURF1/MTOR/BMPR2/CUX1	47
GO:1905475	regulation of protein localization to membrane	23/640	61/4114	1.86769557174994e-05	0.00397819156782737	0.003661993984189	AP2B1/GOPC/PICALM/DLG1/SSH1/ZMYND8/AKT2/C2CD5/RHOQ/LRP1/PPFIA1/CLTC/EGFR/STOM/DAB2/ZDHHC5/APPL1/MTCL1/YWHAG/KIF5B/CHP1/TCAF1/PPP3R1	23
GO:0016050	vesicle organization	34/640	108/4114	2.04340682037726e-05	0.00408042799444085	0.00375610437903558	PICALM/TMED2/SEC23A/SPG11/BLOC1S6/AKT2/PPP6R3/STX2/RAB5B/C2CD5/SEC24A/EXOC8/KLHL12/STX12/RAB14/VPS4B/SNX19/ARFGEF2/STX16/TMEM127/WASHC4/TBC1D4/STXBP1/KIF13A/FNBP1L/SEC16A/SEC24D/SEPTIN8/AP1G1/GOLGA2/KIF5B/ANKRD28/TAPBP/SEC22B	34
GO:0032989	cellular component morphogenesis	52/640	193/4114	2.26084421390451e-05	0.00415525246297928	0.00382498159346482	SPAST/XK/PIK3CB/MAP4K4/PICALM/CLASP1/TOP2B/USP33/CTTN/DNM1L/RBFOX2/NIN/ADNP/ARHGEF7/SPG11/COBL/PRKAR1A/UBE3A/TTL/TRAK2/LRP1/ZSWIM6/BTBD3/NOTCH2/KIDINS220/WDR36/TAOK3/STXBP1/ACTR2/MYPN/PPP3CA/CELSR2/PHLDB2/EGFR/PRKCA/WASF2/LMTK2/ATP7A/PTK2/KIF5B/NPTX1/FBXW8/PTPN11/TRAK1/SHTN1/ADARB1/SIPA1L1/ITSN2/SLC9A6/SMURF1/BMPR2/CUX1	52
GO:0031344	regulation of cell projection organization	47/640	169/4114	2.34098730308692e-05	0.00415525246297928	0.00382498159346482	XK/MAP4/HDAC4/CTTN/DNM1L/NIN/ZMYND8/ADNP/FMR1/KLF5/ARHGEF7/COBL/TMEM30A/UBE3A/TTL/TRAK2/MARK1/CAMSAP2/RHOQ/LRP1/ZSWIM6/KIDINS220/WDR36/FNBP1L/ACTR2/PPP3CA/MYO10/ASAP1/WASF2/PAQR3/ATP7A/PTK2/SRGAP2C/ADCY6/CEP135/FBXW8/RCC2/TRAK1/CAMK1D/SHTN1/HTT/SIPA1L1/ITSN2/SMURF1/MTOR/BMPR2/CUX1	47
GO:1903902	positive regulation of viral life cycle	12/640	22/4114	2.60918192170505e-05	0.00438754538939349	0.00403881124057834	KPNA6/PKN2/NUCKS1/TOP2B/SRPK1/FMR1/VPS4B/STOM/LARP1/ADAR/ADARB1/DDX3X	12
GO:0048666	neuron development	68/640	275/4114	2.84602833373705e-05	0.00454653026314495	0.00418515956024281	SPAST/XK/MAP4/ARID1B/PIK3CB/MAP4K4/PICALM/TOP2B/USP33/CTTN/DNM1L/RBFOX2/NIN/ZMYND8/ADNP/FMR1/SPG11/BLOC1S6/COBL/TMEM30A/UBE3A/TTL/TRAK2/MARK1/MTR/CAMSAP2/LRP1/ZSWIM6/UBE4B/BTBD3/NOTCH2/KIDINS220/WDR36/TAOK3/STXBP1/ACTR2/MYPN/PPP3CA/RB1/CELSR2/IQSEC1/EGFR/ASAP1/PRKCA/CUL4B/PAQR3/LMTK2/ATP7A/PTK2/KIF5B/NPTX1/SRGAP2C/ADCY6/FBXW8/PTPN11/TRAK1/CAMK1D/PBX1/SHTN1/ADARB1/SIPA1L1/ITSN2/SLC9A6/SMURF1/MTOR/BMPR2/TUG1/CUX1	68
GO:0051656	establishment of organelle localization	38/640	128/4114	3.00000315682739e-05	0.0045642905171731	0.00420150818053921	SPAST/MAP4/FBXW11/PICALM/CLASP1/DLG1/XPO1/TMED2/MYH9/SEC23A/KIF3B/SPG11/BLOC1S6/KPNB1/PPP6R3/SEC24A/TTL/TRAK2/MARK1/KLHL12/VPS4B/WDR11/STXBP1/KIF13A/FNBP1L/ACTR2/SEC16A/SEC24D/FYCO1/GOLGA2/PTK2/KIF5B/TRAK1/AP3M1/MYO6/HTT/ANKRD28/SEC22B	38
GO:0045070	positive regulation of viral genome replication	9/640	14/4114	4.84895401158306e-05	0.00704200366682176	0.00648228588916893	PKN2/NUCKS1/TOP2B/SRPK1/STOM/LARP1/ADAR/ADARB1/DDX3X	9
GO:0061024	membrane organization	64/640	259/4114	5.08394380472797e-05	0.00706226106787212	0.00650093317638899	AP2B1/SPAST/ATP9A/TRAM2/PICALM/DLG1/SSH1/CTTN/TMED2/DNM1L/MYH9/SEC23A/ZMYND8/SPG11/AKT2/OSBP/PPP6R3/STX2/C2CD5/TMEM30A/SEC24A/DNAJC6/KLHL12/STX12/VPS4B/ATL2/OCRL/STX16/CLIP1/LPIN1/TBC1D4/STXBP1/FNBP1L/ACTR2/MYOF/CLTC/EGFR/SEC16A/DOCK1/SEC24D/TGOLN2/DAB2/ASAP1/PRKCA/APOOL/SEPTIN8/GAPVD1/REEP3/GOLGA2/STAT3/NLGN2/YWHAG/KIF5B/TOMM20/VCPIP1/ANO6/FNBP1/CHP1/MBP/SMURF1/ANKRD28/PPP3R1/TAPBP/SEC22B	64
GO:0047496	vesicle transport along microtubule	10/640	17/4114	5.33233955450275e-05	0.00709867703193178	0.00653445469968451	FBXW11/KIF3B/BLOC1S6/TRAK2/KIF13A/FYCO1/KIF5B/TRAK1/AP3M1/HTT	10
GO:0022604	regulation of cell morphogenesis	37/640	127/4114	5.99531961722438e-05	0.00744661245901326	0.0068547352641407	XK/DLG1/CTTN/DNM1L/MYH9/NIN/ADNP/ARHGEF7/DNMBP/UBE3A/TTL/TRAK2/RHOQ/GNA13/LRP1/ZSWIM6/WDR36/ACTR2/SHROOM3/PPP3CA/MYO10/MSN/DOCK1/CDC42SE2/EPB41/LARP4/RHOBTB3/PTK2/FBXW8/RCC2/TRAK1/SHTN1/SIPA1L1/ITSN2/SMURF1/BMPR2/CUX1	37
GO:0051130	positive regulation of cellular component organization	79/640	339/4114	6.05984112470563e-05	0.00744661245901326	0.0068547352641407	CDC27/DHX33/AP2B1/SPAST/CLEC16A/LIMCH1/HDAC4/CSNK2A2/MAP4K4/ADGRL1/CLASP1/DLG1/SSH1/CTTN/DNM1L/NIN/ZMYND8/ADNP/FMR1/ARHGEF7/ARHGEF10/AKT2/COBL/TNKS2/C2CD5/TMEM30A/RAB3GAP2/VPS4B/RHOQ/LRP1/CLIP1/KIDINS220/SCYL2/RTF1/FNBP1L/ACTR2/G3BP2/PPP3CA/RB1/IQSEC1/PHLDB2/MSN/OGT/NSD3/PTPRJ/MPP7/DAB2/ASAP1/APPL1/WASF2/CUL4B/PAXBP1/FYCO1/ICE1/ATP7A/NLGN2/YWHAG/KIF5B/CEP135/FBXW8/SMCR8/ANO6/TRAK1/CAMK1D/KIRREL1/ATL3/SHTN1/GMFB/HTT/MIER1/ITSN2/SMURF1/MTOR/SREBF2/BMPR2/DDX3X/PPP3R1/CUX1/PIP4K2B	79
GO:0000904	cell morphogenesis involved in differentiation	49/640	185/4114	6.34723481951761e-05	0.00751089453642918	0.00691390802562659	SPAST/XK/PIK3CB/PICALM/TOP2B/USP33/CTTN/DNM1L/RBFOX2/MYH9/NIN/ADNP/ARHGEF7/SPG11/COBL/MEGF9/UBE3A/TTL/TRAK2/LRP1/ZSWIM6/BTBD3/NOTCH2/KIDINS220/WDR36/STXBP1/ACTR2/MYPN/PPP3CA/RB1/CELSR2/DOCK1/PRKCA/STC1/LMTK2/PTK2/CLIC4/KIF5B/NPTX1/FBXW8/RCC2/PTPN11/TRAK1/SHTN1/ADARB1/SIPA1L1/SLC9A6/BMPR2/CUX1	49
GO:0044087	regulation of cellular component biogenesis	67/640	277/4114	6.91232784628399e-05	0.00788745981031334	0.00726054285808928	DHX33/MAP4/EIF2AK2/LIMCH1/CBFB/HDAC4/MAP4K4/ADGRL1/CLASP1/DLG1/SSH1/CTTN/NIN/ZMYND8/ADNP/FMR1/KLF5/TJP1/ARHGEF10/MTPN/COBL/SENP6/CAMSAP2/RAB3GAP2/HEATR1/VPS4B/RHOQ/LRP1/CLIP1/PPFIA1/KANK4/STXBP1/FNBP1L/ACTR2/G3BP2/RB1/PHLDB2/MYO10/MSN/PTPRJ/MPP7/ASAP1/PRKCA/CCSAP/WASF2/CUL4B/ICE1/SEPTIN8/ATP7A/SETD5/PTK2/NLGN2/SRGAP2C/HCFC1/CEP135/SMCR8/RCC2/PTPN11/BBS10/KIRREL1/GMFB/SVIL/HTT/MTOR/DDX3X/SEC22B/PIP4K2B	67
GO:0099518	vesicle cytoskeletal trafficking	12/640	24/4114	8.06911312222671e-05	0.00888993669845321	0.00818334013194244	FBXW11/KIF3B/BLOC1S6/TRAK2/KIF13A/FNBP1L/FYCO1/KIF5B/TRAK1/AP3M1/MYO6/HTT	12
GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	10/640	18/4114	0.000103378573143326	0.010321704412279	0.00950130701850175	PIK3CB/ACTR2/MYO10/PTPRJ/DOCK1/APPL1/WASF2/VAV2/PTK2/YES1	10
GO:0038094	Fc-gamma receptor signaling pathway	10/640	18/4114	0.000103378573143326	0.010321704412279	0.00950130701850175	PIK3CB/ACTR2/MYO10/PTPRJ/DOCK1/APPL1/WASF2/VAV2/PTK2/YES1	10
GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	10/640	18/4114	0.000103378573143326	0.010321704412279	0.00950130701850175	PIK3CB/ACTR2/MYO10/PTPRJ/DOCK1/APPL1/WASF2/VAV2/PTK2/YES1	10
GO:0010256	endomembrane system organization	35/640	121/4114	0.00011126421400521	0.0107723989014135	0.009916179072745	SPAST/TRAM2/CLASP1/TMED2/MYH9/ARHGEF7/AKT2/STX2/RAB5B/EXOC8/CAMSAP2/RAB3GAP2/VPS4B/ATL2/SNX19/ARFGEF2/STX16/RBSN/LPIN1/TMED7/TMEM127/WASHC4/FNBP1L/MYOF/SEC16A/ASAP1/PRKCA/REEP3/GOLGA2/FBXW8/VCPIP1/ANO6/ATL3/SHTN1/HTT	35
GO:0002431	Fc receptor mediated stimulatory signaling pathway	10/640	19/4114	0.000188091095387322	0.0173555936873175	0.0159761234700157	PIK3CB/ACTR2/MYO10/PTPRJ/DOCK1/APPL1/WASF2/VAV2/PTK2/YES1	10
GO:0019932	second-messenger-mediated signaling	27/640	87/4114	0.000190123874508956	0.0173555936873175	0.0159761234700157	HDAC4/ADGRL1/NFATC3/ITPR3/ADNP/PRKAR1A/PDE4D/PRKAR2A/GNA13/PPP3CA/CRTC3/EGFR/PTPRJ/PDE3B/DDAH1/PRKCA/SELENON/PDE7B/PDE3A/NUDT4/ADCY6/CHP1/HTT/MTOR/LGR4/PDE7A/PPP3R1	27
GO:0048193	Golgi vesicle transport	33/640	117/4114	0.000293400722949793	0.0260393141617941	0.0239696380094071	SPAST/GOPC/ATP9A/MON2/SCAMP1/TMED2/ARCN1/SEC23A/KIF3B/RP2/PPP6R3/SEC24A/EXOC8/KLHL12/RAB14/ARFGEF2/RBSN/DCTN4/TMED7/KDELR2/KIF13A/PREPL/KIF11/EXOC6B/SEC16A/SEC24D/AP1G1/GOLGA2/HTT/ANKRD28/TAPBP/CUX1/SEC22B	33
GO:0033043	regulation of organelle organization	85/640	388/4114	0.000314375747634174	0.0265898211478678	0.0244763891894053	CDC27/SPAST/CLEC16A/MAP4/LIMA1/WAPL/LIMCH1/CDK13/CSNK2A2/CLASP1/DLG1/XPO1/SSH1/CTTN/DNM1L/NIN/ZMYND8/MID1/FMR1/TJP1/ARHGEF10/AKT2/MTPN/TNKS2/PRKAR1A/C2CD5/SENP6/CAMSAP2/RAB3GAP2/VPS4B/YLPM1/RHOQ/TENT4B/LRP1/CLIP1/RBSN/PPFIA1/KANK4/NOTCH2/TBC1D4/STXBP1/RTF1/ACTR2/KIF11/G3BP2/RB1/CLTC/PHLDB2/SETD7/MSN/OGT/NSD3/ASAP1/TRIP12/CCSAP/SKA1/WASF2/PAXBP1/FYCO1/RHOBTB3/SEPTIN8/NSD1/SETD5/PTK2/CLIC4/YWHAG/STAT2/KIF5B/PDE3A/CEP135/TOM1L2/SMCR8/KIRREL1/ATL3/USP7/GMFB/SVIL/HTT/MIER1/SMURF1/MTOR/SREBF2/PPP3R1/SEC22B/PIP4K2B	85
GO:0010975	regulation of neuron projection development	35/640	127/4114	0.000316248264043498	0.0265898211478678	0.0244763891894053	XK/CTTN/DNM1L/NIN/ZMYND8/ADNP/FMR1/COBL/TMEM30A/UBE3A/TTL/TRAK2/MARK1/CAMSAP2/LRP1/ZSWIM6/KIDINS220/WDR36/ACTR2/PPP3CA/ASAP1/PAQR3/PTK2/SRGAP2C/ADCY6/FBXW8/TRAK1/CAMK1D/SHTN1/SIPA1L1/ITSN2/SMURF1/MTOR/BMPR2/CUX1	35
GO:0120031	plasma membrane bounded cell projection assembly	39/640	147/4114	0.000344413544563865	0.0282154173046551	0.0259727785023331	WWTR1/MAP4/ARID1B/HDAC4/CLASP1/TNPO1/CTTN/ZMYND8/KIF3B/FMR1/KLF5/ARHGEF7/COBL/CILK1/RHOQ/WDR11/OCRL/STK26/FNBP1L/ACTR2/NEDD1/CELSR2/MYO10/ASAP1/WASF2/VAV2/ATP7A/YWHAG/SRGAP2C/IQCB1/CEP135/ANO6/GALNT11/RCC2/BBS10/KIF24/SHTN1/HTT/MTOR	39
GO:0030182	neuron differentiation	75/640	335/4114	0.000365925507577533	0.0292282999177554	0.0269051544255691	SPAST/XK/MAP4/ARID1B/PIK3CB/MAP4K4/PICALM/TOP2B/USP33/CTTN/DNM1L/RBFOX2/NIN/ZMYND8/ADNP/FMR1/SPG11/BLOC1S6/MTPN/COBL/TMEM30A/UBE3A/TTL/TRAK2/MARK1/MTR/CAMSAP2/DNMT3A/LRP1/SOX4/ZSWIM6/UBE4B/BTBD3/NOTCH2/KIDINS220/WDR36/TAOK3/STXBP1/ACTR2/MYPN/PPP3CA/RB1/CELSR2/WNT9A/IQSEC1/EGFR/ASAP1/PRKCA/CUL4B/PAQR3/LMTK2/ATP7A/STAT3/PTK2/YWHAG/KIF5B/NPTX1/SRGAP2C/ADCY6/FBXW8/PTPN11/TRAK1/CAMK1D/PBX1/SHTN1/MYO6/ADARB1/SIPA1L1/ITSN2/SLC9A6/SMURF1/MTOR/BMPR2/TUG1/CUX1	75
GO:0006897	endocytosis	36/640	133/4114	0.000381722814378481	0.029746448583884	0.0273821192136964	AP2B1/HEATR5B/PIK3CB/ATP9A/PICALM/USP33/AP4E1/CTTN/DNM1L/MYH9/FMR1/RAB5B/CLINT1/UBE3A/DNAJC6/RHOQ/LRP1/SCYL2/FNBP1L/PPP3CA/MTMR6/CLTC/DOCK1/DAB2/APPL1/WASF2/GAPVD1/AP1G1/NLGN2/OLR1/ANO6/LDLRAD3/AP3M1/FNBP1/MYO6/ITSN2	36
GO:0006606	protein import into nucleus	17/640	47/4114	0.00041121828525915	0.02976680915069	0.0274008614667747	KPNA6/TNPO1/KPNA3/KPNB1/E2F3/NUP153/NUP214/IPO8/PPP3CA/NUP58/APPL1/STAT3/KPNA4/CHP1/POM121/IPO7/POM121C	17
GO:0060491	regulation of cell projection assembly	17/640	47/4114	0.00041121828525915	0.02976680915069	0.0274008614667747	MAP4/HDAC4/ZMYND8/FMR1/KLF5/COBL/RHOQ/FNBP1L/ACTR2/MYO10/WASF2/ATP7A/SRGAP2C/CEP135/RCC2/HTT/MTOR	17
GO:0120032	regulation of plasma membrane bounded cell projection assembly	17/640	47/4114	0.00041121828525915	0.02976680915069	0.0274008614667747	MAP4/HDAC4/ZMYND8/FMR1/KLF5/COBL/RHOQ/FNBP1L/ACTR2/MYO10/WASF2/ATP7A/SRGAP2C/CEP135/RCC2/HTT/MTOR	17
GO:0050773	regulation of dendrite development	16/640	43/4114	0.00041925083310831	0.02976680915069	0.0274008614667747	DNM1L/ZMYND8/FMR1/COBL/UBE3A/MARK1/CAMSAP2/ACTR2/PPP3CA/ASAP1/SRGAP2C/FBXW8/CAMK1D/SIPA1L1/MTOR/CUX1	16
GO:0030031	cell projection assembly	39/640	149/4114	0.00046350192616982	0.032193231611143	0.0296344252109492	WWTR1/MAP4/ARID1B/HDAC4/CLASP1/TNPO1/CTTN/ZMYND8/KIF3B/FMR1/KLF5/ARHGEF7/COBL/CILK1/RHOQ/WDR11/OCRL/STK26/FNBP1L/ACTR2/NEDD1/CELSR2/MYO10/ASAP1/WASF2/VAV2/ATP7A/YWHAG/SRGAP2C/IQCB1/CEP135/ANO6/GALNT11/RCC2/BBS10/KIF24/SHTN1/HTT/MTOR	39
GO:0044089	positive regulation of cellular component biogenesis	40/640	155/4114	0.000537115896566612	0.03576536893582	0.0329226392576167	DHX33/LIMCH1/HDAC4/MAP4K4/ADGRL1/CLASP1/DLG1/CTTN/NIN/ZMYND8/ADNP/FMR1/ARHGEF10/COBL/RAB3GAP2/HEATR1/VPS4B/RHOQ/CLIP1/FNBP1L/ACTR2/G3BP2/PHLDB2/MSN/PTPRJ/MPP7/ASAP1/PRKCA/WASF2/CUL4B/ICE1/ATP7A/NLGN2/CEP135/KIRREL1/GMFB/HTT/MTOR/DDX3X/PIP4K2B	40
