gene_id	genes	cluster	original_id	gene_biotype	external_gene_name	entrezgene_id	description	chromosome_name	start_position	end_position	strand
ENSG00000030110	ENSG00000030110	5	ENSG00000030110	protein_coding	BAK1	578	BCL2 antagonist/killer 1 [Source:HGNC Symbol;Acc:HGNC:949]	6	33572547	33580293	-1
ENSG00000032389	ENSG00000032389	5	ENSG00000032389	protein_coding	EIPR1	7260	EARP complex and GARP complex interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:12383]	2	3188925	3377830	-1
ENSG00000034713	ENSG00000034713	5	ENSG00000034713	protein_coding	GABARAPL2	11345	GABA type A receptor associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13291]	16	75566375	75577881	1
ENSG00000042286	ENSG00000042286	5	ENSG00000042286	protein_coding	AIFM2	84883	apoptosis inducing factor mitochondria associated 2 [Source:HGNC Symbol;Acc:HGNC:21411]	10	70098223	70132934	-1
ENSG00000042445	ENSG00000042445	5	ENSG00000042445	protein_coding	RETSAT	54884	retinol saturase [Source:HGNC Symbol;Acc:HGNC:25991]	2	85341955	85354531	-1
ENSG00000042753	ENSG00000042753	5	ENSG00000042753	protein_coding	AP2S1	1175	adaptor related protein complex 2 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:565]	19	46838136	46850846	-1
ENSG00000050393	ENSG00000050393	5	ENSG00000050393	protein_coding	MCUR1	63933	mitochondrial calcium uniporter regulator 1 [Source:HGNC Symbol;Acc:HGNC:21097]	6	13786557	13814568	-1
ENSG00000053371	ENSG00000053371	5	ENSG00000053371	protein_coding	AKR7A2	8574	aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389]	1	19303965	19312144	-1
ENSG00000053372	ENSG00000053372	5	ENSG00000053372	protein_coding	MRTO4	51154	MRT4 homolog, ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:18477]	1	19251805	19260128	1
ENSG00000053501	ENSG00000053501	5	ENSG00000053501	protein_coding	USE1	55850	unconventional SNARE in the ER 1 [Source:HGNC Symbol;Acc:HGNC:30882]	19	17215346	17219829	1
ENSG00000054116	ENSG00000054116	5	ENSG00000054116	protein_coding	TRAPPC3	27095	trafficking protein particle complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:19942]	1	36136570	36156053	-1
ENSG00000054148	ENSG00000054148	5	ENSG00000054148	protein_coding	PHPT1	29085	phosphohistidine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30033]	9	136848724	136851027	1
ENSG00000055950	ENSG00000055950	5	ENSG00000055950	protein_coding	MRPL43	84545	mitochondrial ribosomal protein L43 [Source:HGNC Symbol;Acc:HGNC:14517]	10	100969458	100987515	-1
ENSG00000060491	ENSG00000060491	5	ENSG00000060491	protein_coding	OGFR	11054	opioid growth factor receptor [Source:HGNC Symbol;Acc:HGNC:15768]	20	62804835	62814000	1
ENSG00000062582	ENSG00000062582	5	ENSG00000062582	protein_coding	MRPS24	64951	mitochondrial ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:14510]	7	43866558	43869893	-1
ENSG00000063177	ENSG00000063177	5	ENSG00000063177	protein_coding	RPL18	6141	ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:10310]	19	48615328	48619184	-1
ENSG00000063241	ENSG00000063241	5	ENSG00000063241	protein_coding	ISOC2	79763	isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278]	19	55452985	55462343	-1
ENSG00000063660	ENSG00000063660	5	ENSG00000063660	protein_coding	GPC1	2817	glypican 1 [Source:HGNC Symbol;Acc:HGNC:4449]	2	240435663	240468076	1
ENSG00000064601	ENSG00000064601	5	ENSG00000064601	protein_coding	CTSA	5476	cathepsin A [Source:HGNC Symbol;Acc:HGNC:9251]	20	45890144	45898949	1
ENSG00000064961	ENSG00000064961	5	ENSG00000064961	protein_coding	HMG20B	10362	high mobility group 20B [Source:HGNC Symbol;Acc:HGNC:5002]	19	3572777	3579088	1
ENSG00000065057	ENSG00000065057	5	ENSG00000065057	protein_coding	NTHL1	4913	nth like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:8028]	16	2039815	2047866	-1
ENSG00000065518	ENSG00000065518	5	ENSG00000065518	protein_coding	NDUFB4	4710	NADH:ubiquinone oxidoreductase subunit B4 [Source:HGNC Symbol;Acc:HGNC:7699]	3	120596328	120602507	1
ENSG00000066322	ENSG00000066322	5	ENSG00000066322	protein_coding	ELOVL1	64834	ELOVL fatty acid elongase 1 [Source:HGNC Symbol;Acc:HGNC:14418]	1	43363398	43368074	-1
ENSG00000067113	ENSG00000067113	5	ENSG00000067113	protein_coding	PLPP1	8611	phospholipid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:9228]	5	55424854	55534969	-1
ENSG00000067829	ENSG00000067829	5	ENSG00000067829	protein_coding	IDH3G	3421	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:5386]	X	153785766	153794512	-1
ENSG00000068120	ENSG00000068120	5	ENSG00000068120	protein_coding	COASY	80347	Coenzyme A synthase [Source:HGNC Symbol;Acc:HGNC:29932]	17	42561467	42566277	1
ENSG00000068438	ENSG00000068438	5	ENSG00000068438	protein_coding	FTSJ1	24140	FtsJ RNA 2'-O-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:13254]	X	48476021	48486364	1
ENSG00000070761	ENSG00000070761	5	ENSG00000070761	protein_coding	CFAP20	29105	cilia and flagella associated protein 20 [Source:HGNC Symbol;Acc:HGNC:29523]	16	58113592	58129381	-1
ENSG00000071539	ENSG00000071539	5	ENSG00000071539	protein_coding	TRIP13	9319	thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]	5	892884	919357	1
ENSG00000071553	ENSG00000071553	5	ENSG00000071553	protein_coding	ATP6AP1	537	ATPase H+ transporting accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:868]	X	154428633	154436516	1
ENSG00000071994	ENSG00000071994	5	ENSG00000071994	protein_coding	PDCD2	5134	programmed cell death 2 [Source:HGNC Symbol;Acc:HGNC:8762]	6	170575295	170584692	-1
ENSG00000072506	ENSG00000072506	5	ENSG00000072506	protein_coding	HSD17B10	3028	hydroxysteroid 17-beta dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:4800]	X	53431258	53434370	-1
ENSG00000073578	ENSG00000073578	5	ENSG00000073578	protein_coding	SDHA	6389	succinate dehydrogenase complex flavoprotein subunit A [Source:HGNC Symbol;Acc:HGNC:10680]	5	218303	257082	1
ENSG00000074071	ENSG00000074071	5	ENSG00000074071	protein_coding	MRPS34	65993	mitochondrial ribosomal protein S34 [Source:HGNC Symbol;Acc:HGNC:16618]	16	1771890	1773150	-1
ENSG00000075415	ENSG00000075415	5	ENSG00000075415	protein_coding	SLC25A3	5250	solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989]	12	98593591	98606379	1
ENSG00000075914	ENSG00000075914	5	ENSG00000075914	protein_coding	EXOSC7	23016	exosome component 7 [Source:HGNC Symbol;Acc:HGNC:28112]	3	44975241	45036066	1
ENSG00000076043	ENSG00000076043	5	ENSG00000076043	protein_coding	REXO2	25996	RNA exonuclease 2 [Source:HGNC Symbol;Acc:HGNC:17851]	11	114439435	114450279	1
ENSG00000076382	ENSG00000076382	5	ENSG00000076382	protein_coding	SPAG5	10615	sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]	17	28577565	28599025	-1
ENSG00000077152	ENSG00000077152	5	ENSG00000077152	protein_coding	UBE2T	29089	ubiquitin conjugating enzyme E2 T [Source:HGNC Symbol;Acc:HGNC:25009]	1	202331544	202341984	-1
ENSG00000077942	ENSG00000077942	5	ENSG00000077942	protein_coding	FBLN1	2192	fibulin 1 [Source:HGNC Symbol;Acc:HGNC:3600]	22	45502238	45601135	1
ENSG00000079459	ENSG00000079459	5	ENSG00000079459	protein_coding	FDFT1	2222	farnesyl-diphosphate farnesyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3629]	8	11795573	11839395	1
ENSG00000079462	ENSG00000079462	5	ENSG00000079462	protein_coding	PAFAH1B3	5050	platelet activating factor acetylhydrolase 1b catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:8576]	19	42297033	42303546	-1
ENSG00000079616	ENSG00000079616	5	ENSG00000079616	protein_coding	KIF22	3835	kinesin family member 22 [Source:HGNC Symbol;Acc:HGNC:6391]	16	29790727	29805385	1
ENSG00000081870	ENSG00000081870	5	ENSG00000081870	protein_coding	IFT25	51668	intraflagellar transport 25 [Source:HGNC Symbol;Acc:HGNC:25019]	1	53916574	53945699	-1
ENSG00000082515	ENSG00000082515	5	ENSG00000082515	protein_coding	MRPL22	29093	mitochondrial ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:14480]	5	154941073	154969411	1
ENSG00000083845	ENSG00000083845	5	ENSG00000083845	protein_coding	RPS5	6193	ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:10426]	19	58386400	58394806	1
ENSG00000084072	ENSG00000084072	5	ENSG00000084072	protein_coding	PPIE	10450	peptidylprolyl isomerase E [Source:HGNC Symbol;Acc:HGNC:9258]	1	39692182	39763914	1
ENSG00000084207	ENSG00000084207	5	ENSG00000084207	protein_coding	GSTP1	2950	glutathione S-transferase pi 1 [Source:HGNC Symbol;Acc:HGNC:4638]	11	67583742	67586656	1
ENSG00000084623	ENSG00000084623	5	ENSG00000084623	protein_coding	EIF3I	8668	eukaryotic translation initiation factor 3 subunit I [Source:HGNC Symbol;Acc:HGNC:3272]	1	32221077	32245397	1
ENSG00000085662	ENSG00000085662	5	ENSG00000085662	protein_coding	AKR1B1	231	aldo-keto reductase family 1 member B [Source:HGNC Symbol;Acc:HGNC:381]	7	134442356	134459284	-1
ENSG00000087077	ENSG00000087077	5	ENSG00000087077	protein_coding	TRIP6	7205	thyroid hormone receptor interactor 6 [Source:HGNC Symbol;Acc:HGNC:12311]	7	100867387	100873454	1
ENSG00000087086	ENSG00000087086	5	ENSG00000087086	protein_coding	FTL	2512	ferritin light chain [Source:HGNC Symbol;Acc:HGNC:3999]	19	48965309	48966879	1
ENSG00000087088	ENSG00000087088	5	ENSG00000087088	protein_coding	BAX	581	BCL2 associated X, apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:959]	19	48954815	48961798	1
ENSG00000087191	ENSG00000087191	5	ENSG00000087191	protein_coding	PSMC5	5705	proteasome 26S subunit, ATPase 5 [Source:HGNC Symbol;Acc:HGNC:9552]	17	63827152	63832026	1
ENSG00000087842	ENSG00000087842	5	ENSG00000087842	protein_coding	PIR	8544	pirin [Source:HGNC Symbol;Acc:HGNC:30048]	X	15384799	15493564	-1
ENSG00000088356	ENSG00000088356	5	ENSG00000088356	protein_coding	PDRG1	81572	p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119]	20	31944337	31952046	-1
ENSG00000088682	ENSG00000088682	5	ENSG00000088682	protein_coding	COQ9	57017	coenzyme Q9 [Source:HGNC Symbol;Acc:HGNC:25302]	16	57447425	57461270	1
ENSG00000089157	ENSG00000089157	5	ENSG00000089157	protein_coding	RPLP0	6175	ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371]	12	120196699	120201235	-1
ENSG00000089693	ENSG00000089693	5	ENSG00000089693	protein_coding	MLF2	8079	myeloid leukemia factor 2 [Source:HGNC Symbol;Acc:HGNC:7126]	12	6747996	6767475	-1
ENSG00000090316	ENSG00000090316	5	ENSG00000090316	protein_coding	MAEA	10296	macrophage erythroblast attacher, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:13731]	4	1289887	1340147	1
ENSG00000091483	ENSG00000091483	5	ENSG00000091483	protein_coding	FH	2271	fumarate hydratase [Source:HGNC Symbol;Acc:HGNC:3700]	1	241497511	241519799	-1
ENSG00000091640	ENSG00000091640	5	ENSG00000091640	protein_coding	SPAG7	9552	sperm associated antigen 7 [Source:HGNC Symbol;Acc:HGNC:11216]	17	4959226	4967817	-1
ENSG00000092010	ENSG00000092010	5	ENSG00000092010	protein_coding	PSME1	5720	proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]	14	24136163	24138967	1
ENSG00000092621	ENSG00000092621	5	ENSG00000092621	protein_coding	PHGDH	26227	phosphoglycerate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8923]	1	119648411	119744218	1
ENSG00000093010	ENSG00000093010	5	ENSG00000093010	protein_coding	COMT	1312	catechol-O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:2228]	22	19941371	19969975	1
ENSG00000094914	ENSG00000094914	5	ENSG00000094914	protein_coding	AAAS	8086	aladin WD repeat nucleoporin [Source:HGNC Symbol;Acc:HGNC:13666]	12	53307456	53324864	-1
ENSG00000095059	ENSG00000095059	5	ENSG00000095059	protein_coding	DHPS	1725	deoxyhypusine synthase [Source:HGNC Symbol;Acc:HGNC:2869]	19	12675717	12681880	-1
ENSG00000095303	ENSG00000095303	5	ENSG00000095303	protein_coding	PTGS1	5742	prostaglandin-endoperoxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:9604]	9	122370530	122395703	1
ENSG00000095380	ENSG00000095380	5	ENSG00000095380	protein_coding	NANS	54187	N-acetylneuraminate synthase [Source:HGNC Symbol;Acc:HGNC:19237]	9	98056732	98083077	1
ENSG00000095906	ENSG00000095906	5	ENSG00000095906	protein_coding	NUBP2	10101	NUBP iron-sulfur cluster assembly factor 2, cytosolic [Source:HGNC Symbol;Acc:HGNC:8042]	16	1782932	1789186	1
ENSG00000096080	ENSG00000096080	5	ENSG00000096080	protein_coding	MRPS18A	55168	mitochondrial ribosomal protein S18A [Source:HGNC Symbol;Acc:HGNC:14515]	6	43671202	43687791	-1
ENSG00000097021	ENSG00000097021	5	ENSG00000097021	protein_coding	ACOT7	11332	acyl-CoA thioesterase 7 [Source:HGNC Symbol;Acc:HGNC:24157]	1	6264269	6393767	-1
ENSG00000099341	ENSG00000099341	5	ENSG00000099341	protein_coding	PSMD8	5714	proteasome 26S subunit, non-ATPase 8 [Source:HGNC Symbol;Acc:HGNC:9566]	19	38374563	38383850	1
ENSG00000099385	ENSG00000099385	5	ENSG00000099385	protein_coding	BCL7C	9274	BAF chromatin remodeling complex subunit BCL7C [Source:HGNC Symbol;Acc:HGNC:1006]	16	30833626	30894302	-1
ENSG00000099795	ENSG00000099795	5	ENSG00000099795	protein_coding	NDUFB7	4713	NADH:ubiquinone oxidoreductase subunit B7 [Source:HGNC Symbol;Acc:HGNC:7702]	19	14566078	14572066	-1
ENSG00000099797	ENSG00000099797	5	ENSG00000099797	protein_coding	TECR	9524	trans-2,3-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:4551]	19	14517085	14565980	1
ENSG00000099800	ENSG00000099800	5	ENSG00000099800	protein_coding	TIMM13	26517	translocase of inner mitochondrial membrane 13 [Source:HGNC Symbol;Acc:HGNC:11816]	19	2425625	2427586	-1
ENSG00000099817	ENSG00000099817	5	ENSG00000099817	protein_coding	POLR2E	5434	RNA polymerase II, I and III subunit E [Source:HGNC Symbol;Acc:HGNC:9192]	19	1086574	1095380	-1
ENSG00000099956	ENSG00000099956	5	ENSG00000099956	protein_coding	SMARCB1	6598	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:HGNC Symbol;Acc:HGNC:11103]	22	23786931	23838009	1
ENSG00000099977	ENSG00000099977	5	ENSG00000099977	protein_coding	DDT	1652	D-dopachrome tautomerase [Source:HGNC Symbol;Acc:HGNC:2732]	22	23970542	23980525	-1
ENSG00000099977	ENSG00000099977	5	ENSG00000099977	protein_coding	DDT	100037417	D-dopachrome tautomerase [Source:HGNC Symbol;Acc:HGNC:2732]	22	23970542	23980525	-1
ENSG00000100097	ENSG00000100097	5	ENSG00000100097	protein_coding	LGALS1	3956	galectin 1 [Source:HGNC Symbol;Acc:HGNC:6561]	22	37675636	37679802	1
ENSG00000100116	ENSG00000100116	5	ENSG00000100116	protein_coding	GCAT	23464	glycine C-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:4188]	22	37807905	37817176	1
ENSG00000100124	ENSG00000100124	5	ENSG00000100124	protein_coding	ANKRD54	129138	ankyrin repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25185]	22	37830855	37849327	-1
ENSG00000100129	ENSG00000100129	5	ENSG00000100129	protein_coding	EIF3L	51386	eukaryotic translation initiation factor 3 subunit L [Source:HGNC Symbol;Acc:HGNC:18138]	22	37848868	37889407	1
ENSG00000100138	ENSG00000100138	5	ENSG00000100138	protein_coding	SNU13	4809	small nuclear ribonucleoprotein 13 [Source:HGNC Symbol;Acc:HGNC:7819]	22	41673933	41690504	-1
ENSG00000100162	ENSG00000100162	5	ENSG00000100162	protein_coding	CENPM	79019	centromere protein M [Source:HGNC Symbol;Acc:HGNC:18352]	22	41938737	41947152	-1
ENSG00000100220	ENSG00000100220	5	ENSG00000100220	protein_coding	RTCB	51493	RNA 2',3'-cyclic phosphate and 5'-OH ligase [Source:HGNC Symbol;Acc:HGNC:26935]	22	32387582	32412248	-1
ENSG00000100316	ENSG00000100316	5	ENSG00000100316	protein_coding	RPL3	6122	ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10332]	22	39312882	39320389	-1
ENSG00000100347	ENSG00000100347	5	ENSG00000100347	protein_coding	SAMM50	25813	SAMM50 sorting and assembly machinery component [Source:HGNC Symbol;Acc:HGNC:24276]	22	43955442	44010531	1
ENSG00000100360	ENSG00000100360	5	ENSG00000100360	protein_coding	IFT27	11020	intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626]	22	36758202	36776256	-1
ENSG00000100372	ENSG00000100372	5	ENSG00000100372	protein_coding	SLC25A17	10478	solute carrier family 25 member 17 [Source:HGNC Symbol;Acc:HGNC:10987]	22	40769630	40819399	-1
ENSG00000100387	ENSG00000100387	5	ENSG00000100387	protein_coding	RBX1	9978	ring-box 1 [Source:HGNC Symbol;Acc:HGNC:9928]	22	40951347	40973309	1
ENSG00000100600	ENSG00000100600	5	ENSG00000100600	protein_coding	LGMN	5641	legumain [Source:HGNC Symbol;Acc:HGNC:9472]	14	92703807	92748679	-1
ENSG00000100632	ENSG00000100632	5	ENSG00000100632	protein_coding	ERH	2079	ERH mRNA splicing and mitosis factor [Source:HGNC Symbol;Acc:HGNC:3447]	14	69380128	69398299	-1
ENSG00000100804	ENSG00000100804	5	ENSG00000100804	protein_coding	PSMB5	5693	proteasome 20S subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:9542]	14	23016543	23035230	-1
ENSG00000100911	ENSG00000100911	5	ENSG00000100911	protein_coding	PSME2	5721	proteasome activator subunit 2 [Source:HGNC Symbol;Acc:HGNC:9569]	14	24143362	24147570	-1
ENSG00000100979	ENSG00000100979	5	ENSG00000100979	protein_coding	PLTP	5360	phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093]	20	45898621	45912155	-1
ENSG00000100983	ENSG00000100983	5	ENSG00000100983	protein_coding	GSS	2937	glutathione synthetase [Source:HGNC Symbol;Acc:HGNC:4624]	20	34928432	34956027	-1
ENSG00000101000	ENSG00000101000	5	ENSG00000101000	protein_coding	PROCR	10544	protein C receptor [Source:HGNC Symbol;Acc:HGNC:9452]	20	35172072	35216240	1
ENSG00000101084	ENSG00000101084	5	ENSG00000101084	protein_coding	RAB5IF	55969	RAB5 interacting factor [Source:HGNC Symbol;Acc:HGNC:15870]	20	36605779	36612557	1
ENSG00000101158	ENSG00000101158	5	ENSG00000101158	protein_coding	NELFCD	51497	negative elongation factor complex member C/D [Source:HGNC Symbol;Acc:HGNC:15934]	20	58981208	58995133	1
ENSG00000101182	ENSG00000101182	5	ENSG00000101182	protein_coding	PSMA7	5688	proteasome 20S subunit alpha 7 [Source:HGNC Symbol;Acc:HGNC:9536]	20	62136733	62143440	-1
ENSG00000101189	ENSG00000101189	5	ENSG00000101189	protein_coding	MRGBP	55257	MRG domain binding protein [Source:HGNC Symbol;Acc:HGNC:15866]	20	62796473	62801729	1
ENSG00000101220	ENSG00000101220	5	ENSG00000101220	protein_coding	ADISSP	54976	adipose secreted signaling protein [Source:HGNC Symbol;Acc:HGNC:15873]	20	3753508	3767781	-1
ENSG00000101365	ENSG00000101365	5	ENSG00000101365	protein_coding	IDH3B	3420	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:5385]	20	2658395	2664219	-1
ENSG00000101457	ENSG00000101457	5	ENSG00000101457	protein_coding	DNTTIP1	116092	deoxynucleotidyltransferase terminal interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16160]	20	45791954	45811427	1
ENSG00000102030	ENSG00000102030	5	ENSG00000102030	protein_coding	NAA10	8260	N-alpha-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:18704]	X	153929225	153935080	-1
ENSG00000102265	ENSG00000102265	5	ENSG00000102265	protein_coding	TIMP1	7076	TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]	X	47582408	47586789	1
ENSG00000102854	ENSG00000102854	5	ENSG00000102854	protein_coding	MSLN	10232	mesothelin [Source:HGNC Symbol;Acc:HGNC:7371]	16	760734	768865	1
ENSG00000102898	ENSG00000102898	5	ENSG00000102898	protein_coding	NUTF2	10204	nuclear transport factor 2 [Source:HGNC Symbol;Acc:HGNC:13722]	16	67846882	67872567	1
ENSG00000102978	ENSG00000102978	5	ENSG00000102978	protein_coding	POLR2C	5432	RNA polymerase II subunit C [Source:HGNC Symbol;Acc:HGNC:9189]	16	57462660	57472009	1
ENSG00000103035	ENSG00000103035	5	ENSG00000103035	protein_coding	PSMD7	5713	proteasome 26S subunit, non-ATPase 7 [Source:HGNC Symbol;Acc:HGNC:9565]	16	74296814	74306288	1
ENSG00000103202	ENSG00000103202	5	ENSG00000103202	protein_coding	NME4	4833	NME/NM23 nucleoside diphosphate kinase 4 [Source:HGNC Symbol;Acc:HGNC:7852]	16	396725	410367	1
ENSG00000103266	ENSG00000103266	5	ENSG00000103266	protein_coding	STUB1	10273	STIP1 homology and U-box containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11427]	16	680224	682870	1
ENSG00000103363	ENSG00000103363	5	ENSG00000103363	protein_coding	ELOB	6923	elongin B [Source:HGNC Symbol;Acc:HGNC:11619]	16	2771414	2777289	-1
ENSG00000103415	ENSG00000103415	5	ENSG00000103415	protein_coding	HMOX2	3163	heme oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:5014]	16	4474690	4510347	1
ENSG00000104522	ENSG00000104522	5	ENSG00000104522	protein_coding	GFUS	7264	GDP-L-fucose synthase [Source:HGNC Symbol;Acc:HGNC:12390]	8	143612618	143618048	-1
ENSG00000104529	ENSG00000104529	5	ENSG00000104529	protein_coding	EEF1D	1936	eukaryotic translation elongation factor 1 delta [Source:HGNC Symbol;Acc:HGNC:3211]	8	143579697	143599541	-1
ENSG00000104679	ENSG00000104679	5	ENSG00000104679	protein_coding	R3HCC1	203069	R3H domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:27329]	8	23270120	23296279	1
ENSG00000104805	ENSG00000104805	5	ENSG00000104805	protein_coding	NUCB1	4924	nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043]	19	48900050	48923473	1
ENSG00000104823	ENSG00000104823	5	ENSG00000104823	protein_coding	ECH1	1891	enoyl-CoA hydratase 1 [Source:HGNC Symbol;Acc:HGNC:3149]	19	38815422	38831841	-1
ENSG00000104872	ENSG00000104872	5	ENSG00000104872	protein_coding	PIH1D1	55011	PIH1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26075]	19	49446298	49453497	-1
ENSG00000104889	ENSG00000104889	5	ENSG00000104889	protein_coding	RNASEH2A	10535	ribonuclease H2 subunit A [Source:HGNC Symbol;Acc:HGNC:18518]	19	12806584	12813640	1
