gene_id	genes	cluster	original_id	gene_biotype	external_gene_name	entrezgene_id	description	chromosome_name	start_position	end_position	strand
ENSG00000080603	ENSG00000080603	3	ENSG00000080603	protein_coding	SRCAP	10847	Snf2 related CREBBP activator protein [Source:HGNC Symbol;Acc:HGNC:16974]	16	30698209	30741409	1
ENSG00000080947	ENSG00000080947	3	ENSG00000080947	transcribed_unprocessed_pseudogene	CROCCP3	114819	CROCC pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:29405]	1	16474396	16491307	-1
ENSG00000088387	ENSG00000088387	3	ENSG00000088387	protein_coding	DOCK9	23348	dedicator of cytokinesis 9 [Source:HGNC Symbol;Acc:HGNC:14132]	13	98793429	99086625	-1
ENSG00000091844	ENSG00000091844	3	ENSG00000091844	protein_coding	RGS17	26575	regulator of G protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088]	6	153004459	153131282	-1
ENSG00000092871	ENSG00000092871	3	ENSG00000092871	protein_coding	RFFL	117584	ring finger and FYVE like domain containing E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:24821]	17	35005990	35089319	-1
ENSG00000095015	ENSG00000095015	3	ENSG00000095015	protein_coding	MAP3K1	4214	mitogen-activated protein kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6848]	5	56815549	56896152	1
ENSG00000100154	ENSG00000100154	3	ENSG00000100154	protein_coding	TTC28	23331	tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]	22	27978014	28679840	-1
ENSG00000100592	ENSG00000100592	3	ENSG00000100592	protein_coding	DAAM1	23002	dishevelled associated activator of morphogenesis 1 [Source:HGNC Symbol;Acc:HGNC:18142]	14	59188646	59371405	1
ENSG00000100731	ENSG00000100731	3	ENSG00000100731	protein_coding	PCNX1	22990	pecanex 1 [Source:HGNC Symbol;Acc:HGNC:19740]	14	70907405	71115382	1
ENSG00000101096	ENSG00000101096	3	ENSG00000101096	protein_coding	NFATC2	4773	nuclear factor of activated T cells 2 [Source:HGNC Symbol;Acc:HGNC:7776]	20	51386957	51562831	-1
ENSG00000101115	ENSG00000101115	3	ENSG00000101115	protein_coding	SALL4	57167	spalt like transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:15924]	20	51782331	51802521	-1
ENSG00000101665	ENSG00000101665	3	ENSG00000101665	protein_coding	SMAD7	4092	SMAD family member 7 [Source:HGNC Symbol;Acc:HGNC:6773]	18	48919853	48950965	-1
ENSG00000101745	ENSG00000101745	3	ENSG00000101745	protein_coding	ANKRD12	23253	ankyrin repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:29135]	18	9136228	9285985	1
ENSG00000101966	ENSG00000101966	3	ENSG00000101966	protein_coding	XIAP	331	X-linked inhibitor of apoptosis [Source:HGNC Symbol;Acc:HGNC:592]	X	123859712	123913972	1
ENSG00000102780	ENSG00000102780	3	ENSG00000102780	protein_coding	DGKH	160851	diacylglycerol kinase eta [Source:HGNC Symbol;Acc:HGNC:2854]	13	42040036	42256578	1
ENSG00000103024	ENSG00000103024	3	ENSG00000103024	protein_coding	NME3	4832	NME/NM23 nucleoside diphosphate kinase 3 [Source:HGNC Symbol;Acc:HGNC:7851]	16	1770320	1771561	-1
ENSG00000104447	ENSG00000104447	3	ENSG00000104447	protein_coding	TRPS1	7227	transcriptional repressor GATA binding 1 [Source:HGNC Symbol;Acc:HGNC:12340]	8	115408496	115809673	-1
ENSG00000105270	ENSG00000105270	3	ENSG00000105270	protein_coding	CLIP3	25999	CAP-Gly domain containing linker protein 3 [Source:HGNC Symbol;Acc:HGNC:24314]	19	36014660	36033343	-1
ENSG00000105810	ENSG00000105810	3	ENSG00000105810	protein_coding	CDK6	1021	cyclin dependent kinase 6 [Source:HGNC Symbol;Acc:HGNC:1777]	7	92604921	92836573	-1
ENSG00000105855	ENSG00000105855	3	ENSG00000105855	protein_coding	ITGB8	3696	integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]	7	20330702	20415754	1
ENSG00000105875	ENSG00000105875	3	ENSG00000105875	protein_coding	WDR91	29062	WD repeat domain 91 [Source:HGNC Symbol;Acc:HGNC:24997]	7	135183839	135211555	-1
ENSG00000106089	ENSG00000106089	3	ENSG00000106089	protein_coding	STX1A	6804	syntaxin 1A [Source:HGNC Symbol;Acc:HGNC:11433]	7	73699206	73719672	-1
ENSG00000106692	ENSG00000106692	3	ENSG00000106692	protein_coding	FKTN	2218	fukutin [Source:HGNC Symbol;Acc:HGNC:3622]	9	105558122	105653820	1
ENSG00000106701	ENSG00000106701	3	ENSG00000106701	protein_coding	FSD1L	83856	fibronectin type III and SPRY domain containing 1 like [Source:HGNC Symbol;Acc:HGNC:13753]	9	105447796	105552433	1
ENSG00000107771	ENSG00000107771	3	ENSG00000107771	protein_coding	CCSER2	54462	coiled-coil serine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:29197]	10	84328586	84518521	1
ENSG00000108342	ENSG00000108342	3	ENSG00000108342	protein_coding	CSF3	1440	colony stimulating factor 3 [Source:HGNC Symbol;Acc:HGNC:2438]	17	40015361	40017813	1
ENSG00000108352	ENSG00000108352	3	ENSG00000108352	protein_coding	RAPGEFL1	51195	Rap guanine nucleotide exchange factor like 1 [Source:HGNC Symbol;Acc:HGNC:17428]	17	40177010	40195656	1
ENSG00000108932	ENSG00000108932	3	ENSG00000108932	protein_coding	SLC16A6	9120	solute carrier family 16 member 6 [Source:HGNC Symbol;Acc:HGNC:10927]	17	68267026	68291267	-1
ENSG00000109670	ENSG00000109670	3	ENSG00000109670	protein_coding	FBXW7	55294	F-box and WD repeat domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16712]	4	152320544	152536092	-1
ENSG00000110318	ENSG00000110318	3	ENSG00000110318	protein_coding	CEP126	57562	centrosomal protein 126 [Source:HGNC Symbol;Acc:HGNC:29264]	11	101915010	102001062	1
ENSG00000110395	ENSG00000110395	3	ENSG00000110395	protein_coding	CBL	867	Cbl proto-oncogene [Source:HGNC Symbol;Acc:HGNC:1541]	11	119206298	119313926	1
ENSG00000110723	ENSG00000110723	3	ENSG00000110723	protein_coding	EXPH5	23086	exophilin 5 [Source:HGNC Symbol;Acc:HGNC:30578]	11	108505435	108593768	-1
ENSG00000111886	ENSG00000111886	3	ENSG00000111886	protein_coding	GABRR2	2570	gamma-aminobutyric acid type A receptor subunit rho2 [Source:HGNC Symbol;Acc:HGNC:4091]	6	89254464	89315299	-1
ENSG00000112379	ENSG00000112379	3	ENSG00000112379	protein_coding	ARFGEF3	57221	ARFGEF family member 3 [Source:HGNC Symbol;Acc:HGNC:21213]	6	138161939	138344663	1
ENSG00000112419	ENSG00000112419	3	ENSG00000112419	protein_coding	PHACTR2	9749	phosphatase and actin regulator 2 [Source:HGNC Symbol;Acc:HGNC:20956]	6	143536845	143831185	1
ENSG00000112851	ENSG00000112851	3	ENSG00000112851	protein_coding	ERBIN	55914	erbb2 interacting protein [Source:HGNC Symbol;Acc:HGNC:15842]	5	65883128	66082546	1
ENSG00000113369	ENSG00000113369	3	ENSG00000113369	protein_coding	ARRDC3	57561	arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]	5	91368631	91383317	-1
ENSG00000114439	ENSG00000114439	3	ENSG00000114439	protein_coding	BBX	56987	BBX high mobility group box domain containing [Source:HGNC Symbol;Acc:HGNC:14422]	3	107522936	107811339	1
ENSG00000114656	ENSG00000114656	3	ENSG00000114656	protein_coding	CFAP92	57501	cilia and flagella associated protein 92 (putative) [Source:HGNC Symbol;Acc:HGNC:29231]	3	128909866	129002690	-1
ENSG00000114933	ENSG00000114933	3	ENSG00000114933	protein_coding	INO80D	54891	INO80 complex subunit D [Source:HGNC Symbol;Acc:HGNC:25997]	2	205993721	206086303	-1
ENSG00000115137	ENSG00000115137	3	ENSG00000115137	protein_coding	DNAJC27	51277	DnaJ heat shock protein family (Hsp40) member C27 [Source:HGNC Symbol;Acc:HGNC:30290]	2	24943636	24972094	-1
ENSG00000115507	ENSG00000115507	3	ENSG00000115507	protein_coding	OTX1	5013	orthodenticle homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8521]	2	63050057	63057836	1
ENSG00000115904	ENSG00000115904	3	ENSG00000115904	protein_coding	SOS1	6654	SOS Ras/Rac guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:11187]	2	38962206	39124345	-1
ENSG00000115977	ENSG00000115977	3	ENSG00000115977	protein_coding	AAK1	22848	AP2 associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:19679]	2	69457997	69674349	-1
ENSG00000116191	ENSG00000116191	3	ENSG00000116191	protein_coding	RALGPS2	55103	Ral GEF with PH domain and SH3 binding motif 2 [Source:HGNC Symbol;Acc:HGNC:30279]	1	178725165	178921842	1
ENSG00000116273	ENSG00000116273	3	ENSG00000116273	protein_coding	PHF13	148479	PHD finger protein 13 [Source:HGNC Symbol;Acc:HGNC:22983]	1	6613731	6624030	1
ENSG00000118620	ENSG00000118620	3	ENSG00000118620	protein_coding	ZNF430	80264	zinc finger protein 430 [Source:HGNC Symbol;Acc:HGNC:20808]	19	21020634	21060050	1
ENSG00000119508	ENSG00000119508	3	ENSG00000119508	protein_coding	NR4A3	8013	nuclear receptor subfamily 4 group A member 3 [Source:HGNC Symbol;Acc:HGNC:7982]	9	99821855	99866891	1
ENSG00000119547	ENSG00000119547	3	ENSG00000119547	protein_coding	ONECUT2	9480	one cut homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8139]	18	57435374	57491298	1
ENSG00000119737	ENSG00000119737	3	ENSG00000119737	protein_coding	GPR75	10936	G protein-coupled receptor 75 [Source:HGNC Symbol;Acc:HGNC:4526]	2	53852912	53859967	-1
ENSG00000120055	ENSG00000120055	3	ENSG00000120055	protein_coding	C10orf95	79946	chromosome 10 open reading frame 95 [Source:HGNC Symbol;Acc:HGNC:25880]	10	102449837	102451543	-1
ENSG00000120075	ENSG00000120075	3	ENSG00000120075	protein_coding	HOXB5	3215	homeobox B5 [Source:HGNC Symbol;Acc:HGNC:5116]	17	48591257	48593779	-1
ENSG00000120137	ENSG00000120137	3	ENSG00000120137	protein_coding	PANK3	79646	pantothenate kinase 3 [Source:HGNC Symbol;Acc:HGNC:19365]	5	168548495	168579368	-1
ENSG00000121310	ENSG00000121310	3	ENSG00000121310	protein_coding	ECHDC2	55268	enoyl-CoA hydratase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23408]	1	52895910	52927212	-1
ENSG00000122912	ENSG00000122912	3	ENSG00000122912	protein_coding	SLC25A16	8034	solute carrier family 25 member 16 [Source:HGNC Symbol;Acc:HGNC:10986]	10	68477998	68527523	-1
ENSG00000124743	ENSG00000124743	3	ENSG00000124743	protein_coding	KLHL31	401265	kelch like family member 31 [Source:HGNC Symbol;Acc:HGNC:21353]	6	53647916	53665756	-1
ENSG00000126705	ENSG00000126705	3	ENSG00000126705	protein_coding	AHDC1	27245	AT-hook DNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25230]	1	27534035	27604431	-1
ENSG00000127311	ENSG00000127311	3	ENSG00000127311	protein_coding	HELB	92797	DNA helicase B [Source:HGNC Symbol;Acc:HGNC:17196]	12	66302493	66343643	1
ENSG00000127957	ENSG00000127957	3	ENSG00000127957	transcribed_unprocessed_pseudogene	PMS2P3	NA	PMS1 homolog 2, mismatch repair system component pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:9128]	7	75510931	75516235	-1
ENSG00000128000	ENSG00000128000	3	ENSG00000128000	protein_coding	ZNF780B	163131	zinc finger protein 780B [Source:HGNC Symbol;Acc:HGNC:33109]	19	40028260	40056231	-1
ENSG00000128923	ENSG00000128923	3	ENSG00000128923	protein_coding	MINDY2	54629	MINDY lysine 48 deubiquitinase 2 [Source:HGNC Symbol;Acc:HGNC:26954]	15	58771192	58861900	1
ENSG00000129003	ENSG00000129003	3	ENSG00000129003	protein_coding	VPS13C	54832	vacuolar protein sorting 13 homolog C [Source:HGNC Symbol;Acc:HGNC:23594]	15	61852389	62060473	-1
ENSG00000130338	ENSG00000130338	3	ENSG00000130338	protein_coding	TULP4	56995	TUB like protein 4 [Source:HGNC Symbol;Acc:HGNC:15530]	6	158232236	158511828	1
ENSG00000130477	ENSG00000130477	3	ENSG00000130477	protein_coding	UNC13A	23025	unc-13 homolog A [Source:HGNC Symbol;Acc:HGNC:23150]	19	17601336	17688365	-1
ENSG00000130544	ENSG00000130544	3	ENSG00000130544	protein_coding	ZNF557	79230	zinc finger protein 557 [Source:HGNC Symbol;Acc:HGNC:28632]	19	7069703	7087968	1
ENSG00000131711	ENSG00000131711	3	ENSG00000131711	protein_coding	MAP1B	4131	microtubule associated protein 1B [Source:HGNC Symbol;Acc:HGNC:6836]	5	72107234	72209565	1
ENSG00000131849	ENSG00000131849	3	ENSG00000131849	protein_coding	ZNF132	7691	zinc finger protein 132 [Source:HGNC Symbol;Acc:HGNC:12916]	19	58432814	58440153	-1
ENSG00000132849	ENSG00000132849	3	ENSG00000132849	protein_coding	PATJ	10207	PATJ crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:28881]	1	61742477	62178675	1
ENSG00000133121	ENSG00000133121	3	ENSG00000133121	protein_coding	STARD13	90627	StAR related lipid transfer domain containing 13 [Source:HGNC Symbol;Acc:HGNC:19164]	13	33103137	33350630	-1
ENSG00000134369	ENSG00000134369	3	ENSG00000134369	protein_coding	NAV1	89796	neuron navigator 1 [Source:HGNC Symbol;Acc:HGNC:15989]	1	201539127	201826969	1
ENSG00000135870	ENSG00000135870	3	ENSG00000135870	protein_coding	RC3H1	149041	ring finger and CCCH-type domains 1 [Source:HGNC Symbol;Acc:HGNC:29434]	1	173931084	174022357	-1
ENSG00000137449	ENSG00000137449	3	ENSG00000137449	protein_coding	CPEB2	132864	cytoplasmic polyadenylation element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21745]	4	15002481	15070153	1
ENSG00000137802	ENSG00000137802	3	ENSG00000137802	protein_coding	MAPKBP1	23005	mitogen-activated protein kinase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29536]	15	41774434	41827855	1
ENSG00000137941	ENSG00000137941	3	ENSG00000137941	protein_coding	TTLL7	79739	tubulin tyrosine ligase like 7 [Source:HGNC Symbol;Acc:HGNC:26242]	1	83865024	83999150	-1
ENSG00000138623	ENSG00000138623	3	ENSG00000138623	protein_coding	SEMA7A	8482	semaphorin 7A (John Milton Hagen blood group) [Source:HGNC Symbol;Acc:HGNC:10741]	15	74409289	74433958	-1
ENSG00000138778	ENSG00000138778	3	ENSG00000138778	protein_coding	CENPE	1062	centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]	4	103105349	103198445	-1
ENSG00000139182	ENSG00000139182	3	ENSG00000139182	protein_coding	CLSTN3	9746	calsyntenin 3 [Source:HGNC Symbol;Acc:HGNC:18371]	12	7129698	7158945	1
ENSG00000139194	ENSG00000139194	3	ENSG00000139194	protein_coding	RBP5	83758	retinol binding protein 5 [Source:HGNC Symbol;Acc:HGNC:15847]	12	7115736	7128889	-1
ENSG00000139631	ENSG00000139631	3	ENSG00000139631	protein_coding	CSAD	51380	cysteine sulfinic acid decarboxylase [Source:HGNC Symbol;Acc:HGNC:18966]	12	53157663	53180925	-1
ENSG00000139890	ENSG00000139890	3	ENSG00000139890	protein_coding	REM2	161253	RRAD and GEM like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:20248]	14	22883222	22887678	1
ENSG00000139908	ENSG00000139908	3	ENSG00000139908	protein_coding	TSSK4	283629	testis specific serine kinase 4 [Source:HGNC Symbol;Acc:HGNC:19825]	14	24205696	24208362	1
ENSG00000139946	ENSG00000139946	3	ENSG00000139946	protein_coding	PELI2	57161	pellino E3 ubiquitin protein ligase family member 2 [Source:HGNC Symbol;Acc:HGNC:8828]	14	56117814	56301524	1
ENSG00000140022	ENSG00000140022	3	ENSG00000140022	protein_coding	STON2	85439	stonin 2 [Source:HGNC Symbol;Acc:HGNC:30652]	14	81260652	81436465	-1
ENSG00000140548	ENSG00000140548	3	ENSG00000140548	protein_coding	ZNF710	374655	zinc finger protein 710 [Source:HGNC Symbol;Acc:HGNC:25352]	15	90001324	90082206	1
ENSG00000140836	ENSG00000140836	3	ENSG00000140836	protein_coding	ZFHX3	463	zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:777]	16	72782885	73891871	-1
ENSG00000142408	ENSG00000142408	3	ENSG00000142408	protein_coding	CACNG8	59283	calcium voltage-gated channel auxiliary subunit gamma 8 [Source:HGNC Symbol;Acc:HGNC:13628]	19	53962937	53990215	1
ENSG00000143322	ENSG00000143322	3	ENSG00000143322	protein_coding	ABL2	27	ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:77]	1	179099330	179229684	-1
ENSG00000143434	ENSG00000143434	3	ENSG00000143434	protein_coding	SEMA6C	10500	semaphorin 6C [Source:HGNC Symbol;Acc:HGNC:10740]	1	151131685	151146631	-1
ENSG00000144228	ENSG00000144228	3	ENSG00000144228	protein_coding	SPOPL	339745	speckle type BTB/POZ protein like [Source:HGNC Symbol;Acc:HGNC:27934]	2	138501770	138573547	1
ENSG00000144674	ENSG00000144674	3	ENSG00000144674	protein_coding	GOLGA4	2803	golgin A4 [Source:HGNC Symbol;Acc:HGNC:4427]	3	37243191	37366879	1
ENSG00000144681	ENSG00000144681	3	ENSG00000144681	protein_coding	STAC	6769	SH3 and cysteine rich domain [Source:HGNC Symbol;Acc:HGNC:11353]	3	36380503	36548007	1
ENSG00000144724	ENSG00000144724	3	ENSG00000144724	protein_coding	PTPRG	5793	protein tyrosine phosphatase receptor type G [Source:HGNC Symbol;Acc:HGNC:9671]	3	61561569	62297609	1
ENSG00000144791	ENSG00000144791	3	ENSG00000144791	protein_coding	LIMD1	8994	LIM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:6612]	3	45555394	45686341	1
ENSG00000145416	ENSG00000145416	3	ENSG00000145416	protein_coding	MARCHF1	55016	membrane associated ring-CH-type finger 1 [Source:HGNC Symbol;Acc:HGNC:26077]	4	163524298	164384050	-1
ENSG00000146556	ENSG00000146556	3	ENSG00000146556	transcribed_unprocessed_pseudogene	WASH2P	NA	WASP family homolog 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:33145]	2	113588550	113599034	1
ENSG00000146757	ENSG00000146757	3	ENSG00000146757	protein_coding	ZNF92	168374	zinc finger protein 92 [Source:HGNC Symbol;Acc:HGNC:13168]	7	65373799	65401136	1
ENSG00000146858	ENSG00000146858	3	ENSG00000146858	protein_coding	ZC3HAV1L	92092	zinc finger CCCH-type containing, antiviral 1 like [Source:HGNC Symbol;Acc:HGNC:22423]	7	139025706	139036042	-1
ENSG00000147174	ENSG00000147174	3	ENSG00000147174	protein_coding	GCNA	93953	germ cell nuclear acidic peptidase [Source:HGNC Symbol;Acc:HGNC:15805]	X	71578437	71613583	1
ENSG00000147324	ENSG00000147324	3	ENSG00000147324	protein_coding	MFHAS1	9258	multifunctional ROCO family signaling regulator 1 [Source:HGNC Symbol;Acc:HGNC:16982]	8	8783354	8893630	-1
ENSG00000147421	ENSG00000147421	3	ENSG00000147421	protein_coding	HMBOX1	79618	homeobox containing 1 [Source:HGNC Symbol;Acc:HGNC:26137]	8	28890395	29064764	1
ENSG00000147852	ENSG00000147852	3	ENSG00000147852	protein_coding	VLDLR	7436	very low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:12698]	9	2621182	2660056	1
ENSG00000147912	ENSG00000147912	3	ENSG00000147912	protein_coding	FBXO10	26267	F-box protein 10 [Source:HGNC Symbol;Acc:HGNC:13589]	9	37510892	37576380	-1
ENSG00000148200	ENSG00000148200	3	ENSG00000148200	protein_coding	NR6A1	2649	nuclear receptor subfamily 6 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7985]	9	124517275	124771311	-1
ENSG00000149212	ENSG00000149212	3	ENSG00000149212	protein_coding	SESN3	143686	sestrin 3 [Source:HGNC Symbol;Acc:HGNC:23060]	11	95165513	95232541	-1
ENSG00000149289	ENSG00000149289	3	ENSG00000149289	protein_coding	ZC3H12C	85463	zinc finger CCCH-type containing 12C [Source:HGNC Symbol;Acc:HGNC:29362]	11	110093392	110171841	1
ENSG00000149311	ENSG00000149311	3	ENSG00000149311	protein_coding	ATM	472	ATM serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:795]	11	108223044	108369102	1
ENSG00000149639	ENSG00000149639	3	ENSG00000149639	protein_coding	SOGA1	140710	suppressor of glucose, autophagy associated 1 [Source:HGNC Symbol;Acc:HGNC:16111]	20	36777447	36863538	-1
ENSG00000151612	ENSG00000151612	3	ENSG00000151612	protein_coding	ZNF827	152485	zinc finger protein 827 [Source:HGNC Symbol;Acc:HGNC:27193]	4	145757627	145938823	-1
ENSG00000152332	ENSG00000152332	3	ENSG00000152332	protein_coding	UHMK1	127933	U2AF homology motif kinase 1 [Source:HGNC Symbol;Acc:HGNC:19683]	1	162497251	162529631	1
ENSG00000152818	ENSG00000152818	3	ENSG00000152818	protein_coding	UTRN	7402	utrophin [Source:HGNC Symbol;Acc:HGNC:12635]	6	144285335	144853034	1
ENSG00000155657	ENSG00000155657	3	ENSG00000155657	protein_coding	TTN	7273	titin [Source:HGNC Symbol;Acc:HGNC:12403]	2	178525989	178830802	-1
ENSG00000156011	ENSG00000156011	3	ENSG00000156011	protein_coding	PSD3	23362	pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093]	8	18527303	19084730	-1
ENSG00000157106	ENSG00000157106	3	ENSG00000157106	protein_coding	SMG1	23049	SMG1 nonsense mediated mRNA decay associated PI3K related kinase [Source:HGNC Symbol;Acc:HGNC:30045]	16	18804860	18926408	-1
ENSG00000157741	ENSG00000157741	3	ENSG00000157741	protein_coding	UBN2	254048	ubinuclein 2 [Source:HGNC Symbol;Acc:HGNC:21931]	7	139230356	139308236	1
ENSG00000159674	ENSG00000159674	3	ENSG00000159674	protein_coding	SPON2	10417	spondin 2 [Source:HGNC Symbol;Acc:HGNC:11253]	4	1166932	1208962	-1
ENSG00000159958	ENSG00000159958	3	ENSG00000159958	protein_coding	TNFRSF13C	115650	TNF receptor superfamily member 13C [Source:HGNC Symbol;Acc:HGNC:17755]	22	41922032	41926806	-1
ENSG00000160223	ENSG00000160223	3	ENSG00000160223	protein_coding	ICOSLG	23308	inducible T cell costimulator ligand [Source:HGNC Symbol;Acc:HGNC:17087]	21	44215382	44241446	-1
ENSG00000160223	ENSG00000160223	3	ENSG00000160223	protein_coding	ICOSLG	102723996	inducible T cell costimulator ligand [Source:HGNC Symbol;Acc:HGNC:17087]	21	44215382	44241446	-1
ENSG00000160551	ENSG00000160551	3	ENSG00000160551	protein_coding	TAOK1	57551	TAO kinase 1 [Source:HGNC Symbol;Acc:HGNC:29259]	17	29390363	29551903	1
